year,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,gender,pct_admitted,pct_matriculated
2017,193122,1,33.0,11.0,4.0,5.0,9.0,Male,0.3333333333333333,0.8181818181818182
2017,193122,2,270.0,84.0,28.0,44.0,72.0,Female,0.3111111111111111,0.8571428571428571
2017,193122,99,303.0,95.0,32.0,49.0,81.0,Total,0.31353135313531355,0.8526315789473684
2017,193186,1,,,,,,Male,,
2017,193186,2,,,,,,Female,,
2017,193186,99,,,,,,Total,,
2017,193201,1,,,,,,Male,,
2017,193201,2,,,,,,Female,,
2017,193201,99,,,,,,Total,,
2017,193247,1,68.0,68.0,49.0,,49.0,Male,1.0,0.7205882352941176
2017,193247,2,0.0,,,,,Female,,
2017,193247,99,68.0,68.0,49.0,,49.0,Total,1.0,0.7205882352941176
2017,193265,1,,,,,,Male,,
2017,193265,2,,,,,,Female,,
2017,193265,99,,,,,,Total,,
2017,193283,1,,,,,,Male,,
2017,193283,2,,,,,,Female,,
2017,193283,99,,,,,,Total,,
2017,193292,1,1205.0,927.0,141.0,2.0,143.0,Male,0.7692946058091287,0.15426105717367852
2017,193292,2,2983.0,2257.0,369.0,2.0,371.0,Female,0.7566208514917868,0.1643774922463447
2017,193292,99,4188.0,3184.0,510.0,4.0,514.0,Total,0.7602674307545367,0.1614321608040201
2017,193308,1,2235.0,1234.0,473.0,41.0,514.0,Male,0.5521252796420582,0.4165316045380875
2017,193308,2,2811.0,1401.0,474.0,57.0,531.0,Female,0.4983991462113127,0.37901498929336186
2017,193308,99,5046.0,2635.0,947.0,98.0,1045.0,Total,0.522195798652398,0.396584440227704
2017,193326,1,,,,,,Male,,
2017,193326,2,,,,,,Female,,
2017,193326,99,,,,,,Total,,
2017,193353,1,1199.0,1095.0,127.0,2.0,129.0,Male,0.9132610508757297,0.1178082191780822
2017,193353,2,2625.0,2476.0,272.0,0.0,272.0,Female,0.9432380952380952,0.1098546042003231
2017,193353,99,3824.0,3571.0,399.0,2.0,401.0,Total,0.9338389121338913,0.11229347521702604
2017,193399,1,798.0,694.0,142.0,0.0,142.0,Male,0.8696741854636592,0.20461095100864554
2017,193399,2,1942.0,1802.0,305.0,0.0,305.0,Female,0.9279093717816684,0.16925638179800223
2017,193399,99,2740.0,2496.0,447.0,0.0,447.0,Total,0.910948905109489,0.17908653846153846
2017,193405,1,,,,,,Male,,
2017,193405,2,,,,,,Female,,
2017,193405,99,,,,,,Total,,
2017,193478,1,,,,,,Male,,
2017,193478,2,,,,,,Female,,
2017,193478,99,,,,,,Total,,
2017,193584,1,1246.0,672.0,140.0,0.0,140.0,Male,0.5393258426966292,0.20833333333333334
2017,193584,2,3248.0,2143.0,410.0,0.0,410.0,Female,0.6597906403940886,0.19132057862809146
2017,193584,99,4494.0,2815.0,550.0,0.0,550.0,Total,0.6263907432131731,0.19538188277087035
2017,193609,1,67.0,52.0,34.0,,34.0,Male,0.7761194029850746,0.6538461538461539
2017,193609,2,64.0,53.0,35.0,,35.0,Female,0.828125,0.660377358490566
2017,193609,99,131.0,105.0,69.0,,69.0,Total,0.8015267175572519,0.6571428571428571
2017,193645,1,509.0,346.0,84.0,0.0,84.0,Male,0.6797642436149313,0.24277456647398843
2017,193645,2,1403.0,946.0,185.0,4.0,189.0,Female,0.6742694226657163,0.19978858350951373
2017,193645,99,1912.0,1292.0,269.0,4.0,273.0,Total,0.6757322175732218,0.21130030959752322
2017,193654,1,2381.0,1421.0,380.0,9.0,389.0,Male,0.5968080638387232,0.27375087966220973
2017,193654,2,6675.0,4149.0,1171.0,39.0,1210.0,Female,0.6215730337078652,0.29163653892504215
2017,193654,99,9056.0,5570.0,1551.0,48.0,1599.0,Total,0.6150618374558304,0.28707360861759423
2017,193672,1,,,,,,Male,,
2017,193672,2,,,,,,Female,,
2017,193672,99,,,,,,Total,,
2017,193751,1,,,,,,Male,,
2017,193751,2,,,,,,Female,,
2017,193751,99,,,,,,Total,,
2017,193821,1,,,,,,Male,,
2017,193821,2,,,,,,Female,,
2017,193821,99,,,,,,Total,,
2017,193830,1,,,,,,Male,,
2017,193830,2,,,,,,Female,,
2017,193830,99,,,,,,Total,,
2017,193858,1,,,,,,Male,,
2017,193858,2,,,,,,Female,,
2017,193858,99,,,,,,Total,,
2017,193894,1,,,,,,Male,,
2017,193894,2,,,,,,Female,,
2017,193894,99,,,,,,Total,,
2017,193900,1,26357.0,7360.0,2589.0,11.0,2600.0,Male,0.2792427059225253,0.3532608695652174
2017,193900,2,37650.0,10347.0,3415.0,7.0,3422.0,Female,0.2748207171314741,0.3307238813182565
2017,193900,99,64007.0,17707.0,6004.0,18.0,6022.0,Total,0.27664161732310527,0.34009148924154287
2017,193946,1,,,,,,Male,,
2017,193946,2,,,,,,Female,,
2017,193946,99,,,,,,Total,,
2017,193973,1,1181.0,1020.0,238.0,0.0,238.0,Male,0.8636748518204911,0.23333333333333334
2017,193973,2,1920.0,1591.0,352.0,0.0,352.0,Female,0.8286458333333333,0.22124450031426776
2017,193973,99,3101.0,2611.0,590.0,0.0,590.0,Total,0.8419864559819413,0.22596706242818843
2017,193991,1,,,,,,Male,,
2017,193991,2,,,,,,Female,,
2017,193991,99,,,,,,Total,,
2017,194028,1,,,,,,Male,,
2017,194028,2,,,,,,Female,,
2017,194028,99,,,,,,Total,,
2017,194073,1,,,,,,Male,,
2017,194073,2,,,,,,Female,,
2017,194073,99,,,,,,Total,,
2017,194091,1,5440.0,4236.0,533.0,23.0,556.0,Male,0.7786764705882353,0.13125590179414542
2017,194091,2,4505.0,3415.0,324.0,14.0,338.0,Female,0.758046614872364,0.09897510980966324
2017,194091,99,9945.0,7651.0,857.0,37.0,894.0,Total,0.7693313222724988,0.11684747091883414
2017,194116,1,30.0,6.0,1.0,0.0,1.0,Male,0.2,0.16666666666666666
2017,194116,2,168.0,60.0,12.0,12.0,24.0,Female,0.35714285714285715,0.4
2017,194116,99,198.0,66.0,13.0,12.0,25.0,Total,0.3333333333333333,0.3787878787878788
2017,194161,1,176.0,172.0,90.0,6.0,96.0,Male,0.9772727272727273,0.5581395348837209
2017,194161,2,261.0,258.0,100.0,5.0,105.0,Female,0.9885057471264368,0.4069767441860465
2017,194161,99,437.0,430.0,190.0,11.0,201.0,Total,0.9839816933638444,0.46744186046511627
2017,194189,1,6.0,5.0,4.0,,4.0,Male,0.8333333333333334,0.8
2017,194189,2,0.0,,,,,Female,,
2017,194189,99,6.0,5.0,4.0,,4.0,Total,0.8333333333333334,0.8
2017,194222,1,,,,,,Male,,
2017,194222,2,,,,,,Female,,
2017,194222,99,,,,,,Total,,
2017,194240,1,,,,,,Male,,
2017,194240,2,,,,,,Female,,
2017,194240,99,,,,,,Total,,
2017,194259,1,,,,,,Male,,
2017,194259,2,,,,,,Female,,
2017,194259,99,,,,,,Total,,
2017,194310,1,6776.0,5321.0,736.0,32.0,768.0,Male,0.785271546635183,0.1443337718473971
2017,194310,2,14168.0,11341.0,1263.0,14.0,1277.0,Female,0.8004658385093167,0.11260029979719602
2017,194310,99,20944.0,16662.0,1999.0,46.0,2045.0,Total,0.795550038197097,0.12273436562237426
2017,194392,1,490.0,410.0,134.0,,134.0,Male,0.8367346938775511,0.32682926829268294
2017,194392,2,434.0,341.0,61.0,,61.0,Female,0.7857142857142857,0.17888563049853373
2017,194392,99,1240.0,902.0,195.0,,195.0,Total,0.7274193548387097,0.21618625277161863
2017,194435,1,,,,,,Male,,
2017,194435,2,,,,,,Female,,
2017,194435,99,,,,,,Total,,
2017,194499,1,402.0,121.0,66.0,,66.0,Male,0.3009950248756219,0.5454545454545454
2017,194499,2,1600.0,481.0,265.0,,265.0,Female,0.300625,0.5509355509355509
2017,194499,99,2002.0,602.0,331.0,,331.0,Total,0.3006993006993007,0.5498338870431894
2017,194569,1,40.0,19.0,12.0,0.0,12.0,Male,0.475,0.631578947368421
2017,194569,2,23.0,8.0,6.0,2.0,8.0,Female,0.34782608695652173,1.0
2017,194569,99,63.0,27.0,18.0,2.0,20.0,Total,0.42857142857142855,0.7407407407407407
2017,194578,1,1936.0,1104.0,244.0,1.0,245.0,Male,0.5702479338842975,0.22192028985507245
2017,194578,2,5385.0,3054.0,590.0,1.0,591.0,Female,0.5671309192200558,0.19351669941060903
2017,194578,99,7321.0,4158.0,834.0,2.0,836.0,Total,0.5679551973774074,0.20105820105820105
2017,194657,1,30.0,29.0,26.0,,26.0,Male,0.9666666666666667,0.896551724137931
2017,194657,2,0.0,,,,,Female,,
2017,194657,99,30.0,29.0,26.0,,26.0,Total,0.9666666666666667,0.896551724137931
2017,194666,1,,,,,,Male,,
2017,194666,2,,,,,,Female,,
2017,194666,99,,,,,,Total,,
2017,194693,1,16.0,14.0,12.0,,12.0,Male,0.875,0.8571428571428571
2017,194693,2,0.0,,,,,Female,,
2017,194693,99,16.0,14.0,12.0,,12.0,Total,0.875,0.8571428571428571
2017,194736,1,47.0,47.0,41.0,,41.0,Male,1.0,0.8723404255319149
2017,194736,2,0.0,,,,,Female,,
2017,194736,99,47.0,47.0,41.0,,41.0,Total,1.0,0.8723404255319149
2017,194763,1,102.0,101.0,100.0,,100.0,Male,0.9901960784313726,0.9900990099009901
2017,194763,2,0.0,,,,,Female,,
2017,194763,99,102.0,101.0,100.0,,100.0,Total,0.9901960784313726,0.9900990099009901
2017,194824,1,13475.0,5604.0,1164.0,,1164.0,Male,0.41588126159554734,0.20770877944325483
2017,194824,2,6030.0,2816.0,499.0,,499.0,Female,0.4669983416252073,0.17720170454545456
2017,194824,99,19505.0,8420.0,1663.0,,1663.0,Total,0.43168418354268134,0.19750593824228027
2017,194879,1,,,,,,Male,,
2017,194879,2,,,,,,Female,,
2017,194879,99,,,,,,Total,,
2017,194958,1,449.0,289.0,77.0,0.0,77.0,Male,0.643652561247216,0.2664359861591695
2017,194958,2,881.0,627.0,143.0,1.0,144.0,Female,0.7116912599318955,0.22966507177033493
2017,194958,99,1330.0,916.0,220.0,1.0,221.0,Total,0.6887218045112782,0.24126637554585154
2017,195003,1,14275.0,7779.0,1890.0,1.0,1891.0,Male,0.544938704028021,0.24309037151304794
2017,195003,2,6176.0,3820.0,865.0,2.0,867.0,Female,0.6185233160621761,0.2269633507853403
2017,195003,99,20451.0,11599.0,2755.0,3.0,2758.0,Total,0.5671605300474304,0.23777911888955944
2017,195030,1,9460.0,3151.0,791.0,,791.0,Male,0.3330866807610994,0.2510314185972707
2017,195030,2,9598.0,3369.0,759.0,,759.0,Female,0.3510106272140029,0.2252894033837934
2017,195030,99,19058.0,6520.0,1550.0,,1550.0,Total,0.34211354811627664,0.23773006134969324
2017,195049,1,,,,,,Male,,
2017,195049,2,,,,,,Female,,
2017,195049,99,,,,,,Total,,
2017,195058,1,,,,,,Male,,
2017,195058,2,,,,,,Female,,
2017,195058,99,,,,,,Total,,
2017,195067,1,,,,,,Male,,
2017,195067,2,,,,,,Female,,
2017,195067,99,,,,,,Total,,
2017,195128,1,398.0,201.0,36.0,1.0,37.0,Male,0.5050251256281407,0.18407960199004975
2017,195128,2,1415.0,807.0,165.0,0.0,165.0,Female,0.5703180212014134,0.20446096654275092
2017,195128,99,1813.0,1008.0,201.0,1.0,202.0,Total,0.555984555984556,0.2003968253968254
2017,195155,1,,,,,,Male,,
2017,195155,2,,,,,,Female,,
2017,195155,99,,,,,,Total,,
2017,195164,1,1422.0,1039.0,230.0,0.0,230.0,Male,0.7306610407876231,0.22136669874879691
2017,195164,2,1564.0,1067.0,209.0,0.0,209.0,Female,0.6822250639386189,0.1958762886597938
2017,195164,99,2986.0,2106.0,439.0,0.0,439.0,Total,0.7052913596784997,0.20845204178537513
2017,195173,1,1174.0,739.0,171.0,4.0,175.0,Male,0.6294718909710392,0.2368064952638701
2017,195173,2,2273.0,1440.0,264.0,1.0,265.0,Female,0.6335239771227452,0.1840277777777778
2017,195173,99,3447.0,2179.0,435.0,5.0,440.0,Total,0.632143893240499,0.20192748967416246
2017,195191,1,0.0,,,,,Male,,
2017,195191,2,15.0,3.0,0.0,2.0,2.0,Female,0.2,0.6666666666666666
2017,195191,99,15.0,3.0,0.0,2.0,2.0,Total,0.2,0.6666666666666666
2017,195216,1,2783.0,1232.0,320.0,,320.0,Male,0.4426877470355731,0.2597402597402597
2017,195216,2,3079.0,1601.0,378.0,,378.0,Female,0.5199740175381617,0.23610243597751404
2017,195216,99,5866.0,2835.0,698.0,,698.0,Total,0.48329355608591884,0.24620811287477953
2017,195234,1,2153.0,1658.0,181.0,0.0,181.0,Male,0.7700882489549465,0.109167671893848
2017,195234,2,4574.0,3907.0,396.0,0.0,396.0,Female,0.8541757761259292,0.10135653954440747
2017,195234,99,6727.0,5565.0,577.0,0.0,577.0,Total,0.8272632674297606,0.10368373764600179
2017,195243,1,916.0,727.0,130.0,0.0,130.0,Male,0.7936681222707423,0.17881705639614856
2017,195243,2,1010.0,775.0,116.0,0.0,116.0,Female,0.7673267326732673,0.14967741935483872
2017,195243,99,1926.0,1502.0,246.0,0.0,246.0,Total,0.7798546209761164,0.16378162450066577
2017,195289,1,0.0,,,,,Male,,
2017,195289,2,6.0,6.0,3.0,3.0,6.0,Female,1.0,1.0
2017,195289,99,6.0,6.0,3.0,3.0,6.0,Total,1.0,1.0
2017,195304,1,732.0,459.0,113.0,,113.0,Male,0.6270491803278688,0.24618736383442266
2017,195304,2,2731.0,1383.0,280.0,,280.0,Female,0.5064079091907726,0.2024584237165582
2017,195304,99,3463.0,1842.0,393.0,,393.0,Total,0.5319087496390413,0.21335504885993486
2017,195322,1,,,,,,Male,,
2017,195322,2,,,,,,Female,,
2017,195322,99,,,,,,Total,,
2017,195438,1,5.0,4.0,3.0,,3.0,Male,0.8,0.75
2017,195438,2,0.0,,,,,Female,,
2017,195438,99,5.0,4.0,3.0,,3.0,Total,0.8,0.75
2017,195474,1,3163.0,2408.0,315.0,,315.0,Male,0.7613025608599431,0.1308139534883721
2017,195474,2,4463.0,3529.0,461.0,,461.0,Female,0.7907237284337889,0.13063190705582317
2017,195474,99,7626.0,5937.0,776.0,,776.0,Total,0.7785208497246263,0.1307057436415698
2017,195526,1,3860.0,974.0,274.0,,274.0,Male,0.2523316062176166,0.2813141683778234
2017,195526,2,6193.0,1491.0,387.0,,387.0,Female,0.24075569191022123,0.2595573440643863
2017,195526,99,10053.0,2465.0,661.0,,661.0,Total,0.24520043768029445,0.26815415821501015
2017,195544,1,628.0,421.0,59.0,1.0,60.0,Male,0.6703821656050956,0.14251781472684086
2017,195544,2,1470.0,999.0,111.0,1.0,112.0,Female,0.6795918367346939,0.11211211211211211
2017,195544,99,2098.0,1420.0,170.0,2.0,172.0,Total,0.6768350810295519,0.12112676056338029
2017,195562,1,635.0,449.0,136.0,4.0,140.0,Male,0.7070866141732284,0.311804008908686
2017,195562,2,1226.0,868.0,250.0,12.0,262.0,Female,0.7079934747145188,0.30184331797235026
2017,195562,99,1861.0,1317.0,386.0,16.0,402.0,Total,0.707684040838259,0.3052391799544419
2017,195580,1,,,,,,Male,,
2017,195580,2,,,,,,Female,,
2017,195580,99,,,,,,Total,,
2017,195702,1,0.0,,,,,Male,,
2017,195702,2,9.0,5.0,2.0,0.0,2.0,Female,0.5555555555555556,0.4
2017,195702,99,9.0,5.0,2.0,0.0,2.0,Total,0.5555555555555556,0.4
2017,195720,1,1895.0,1209.0,267.0,0.0,267.0,Male,0.6379947229551451,0.22084367245657568
2017,195720,2,2537.0,1651.0,359.0,0.0,359.0,Female,0.6507686243594797,0.21744397334948515
2017,195720,99,4432.0,2860.0,626.0,0.0,626.0,Total,0.6453068592057761,0.21888111888111889
2017,195784,1,,,,,,Male,,
2017,195784,2,,,,,,Female,,
2017,195784,99,,,,,,Total,,
2017,195809,1,11079.0,7327.0,1261.0,9.0,1270.0,Male,0.6613412762884737,0.17333151357990992
2017,195809,2,16100.0,11081.0,1691.0,6.0,1697.0,Female,0.6882608695652174,0.15314502301236352
2017,195809,99,27179.0,18408.0,2952.0,15.0,2967.0,Total,0.6772876117590787,0.1611799217731421
2017,195827,1,,,,,,Male,,
2017,195827,2,,,,,,Female,,
2017,195827,99,,,,,,Total,,
2017,195845,1,,,,,,Male,,
2017,195845,2,,,,,,Female,,
2017,195845,99,,,,,,Total,,
2017,195933,1,,,,,,Male,,
2017,195933,2,,,,,,Female,,
2017,195933,99,,,,,,Total,,
2017,195988,1,,,,,,Male,,
2017,195988,2,,,,,,Female,,
2017,195988,99,,,,,,Total,,
2017,196006,1,3163.0,2289.0,801.0,1.0,802.0,Male,0.7236800505848877,0.3503713411970293
2017,196006,2,2232.0,1361.0,315.0,3.0,318.0,Female,0.6097670250896058,0.23365172667156503
2017,196006,99,5395.0,3650.0,1116.0,4.0,1120.0,Total,0.6765523632993512,0.30684931506849317
2017,196015,1,1705.0,1335.0,336.0,1.0,337.0,Male,0.782991202346041,0.2524344569288389
2017,196015,2,1967.0,1551.0,354.0,1.0,355.0,Female,0.7885104219623793,0.22888459058671826
2017,196015,99,3672.0,2886.0,690.0,2.0,692.0,Total,0.7859477124183006,0.23977823977823978
2017,196024,1,2921.0,1801.0,500.0,3.0,503.0,Male,0.6165696679219446,0.2792892837312604
2017,196024,2,3286.0,2073.0,458.0,1.0,459.0,Female,0.6308581862446744,0.22141823444283648
2017,196024,99,6207.0,3874.0,958.0,4.0,962.0,Total,0.6241340422104076,0.2483221476510067
2017,196033,1,1517.0,1494.0,357.0,1.0,358.0,Male,0.984838497033619,0.23962516733601072
2017,196033,2,1572.0,1418.0,345.0,2.0,347.0,Female,0.9020356234096693,0.2447108603667137
2017,196033,99,3089.0,2912.0,702.0,3.0,705.0,Total,0.9426999028811913,0.24210164835164835
2017,196042,1,3241.0,1956.0,751.0,17.0,768.0,Male,0.603517432891083,0.39263803680981596
2017,196042,2,2822.0,1623.0,516.0,7.0,523.0,Female,0.57512402551382,0.32224276032039434
2017,196042,99,6063.0,3579.0,1267.0,24.0,1291.0,Total,0.5903018307768432,0.3607152835987706
2017,196051,1,2487.0,1740.0,479.0,1.0,480.0,Male,0.6996381182147166,0.27586206896551724
2017,196051,2,2281.0,1670.0,405.0,2.0,407.0,Female,0.7321350284962735,0.2437125748502994
2017,196051,99,4768.0,3410.0,884.0,3.0,887.0,Total,0.7151845637583892,0.26011730205278594
2017,196060,1,11634.0,6437.0,1356.0,2.0,1358.0,Male,0.5532920749527248,0.21096784216249806
2017,196060,2,13253.0,7005.0,1455.0,1.0,1456.0,Female,0.5285595714177922,0.2078515346181299
2017,196060,99,24887.0,13442.0,2811.0,3.0,2814.0,Total,0.5401213484951983,0.20934384764171998
2017,196079,1,16081.0,6422.0,1343.0,35.0,1378.0,Male,0.3993532740501213,0.2145748987854251
2017,196079,2,17386.0,7085.0,1329.0,29.0,1358.0,Female,0.4075117910962844,0.1916725476358504
2017,196079,99,33467.0,13507.0,2672.0,64.0,2736.0,Total,0.4035915976932501,0.20256163470792923
2017,196088,1,14569.0,8530.0,2388.0,8.0,2396.0,Male,0.5854897384858261,0.2808909730363423
2017,196088,2,13229.0,7410.0,1782.0,1.0,1783.0,Female,0.5601330410461864,0.2406207827260459
2017,196088,99,27798.0,15940.0,4170.0,9.0,4179.0,Total,0.5734225483847759,0.2621706398996236
2017,196097,1,17268.0,7196.0,1691.0,4.0,1695.0,Male,0.4167245772527218,0.23554752640355753
2017,196097,2,18045.0,7703.0,1469.0,3.0,1472.0,Female,0.42687725131615406,0.19109437881344932
2017,196097,99,35313.0,14899.0,3160.0,7.0,3167.0,Total,0.4219126100869368,0.2125646016511175
2017,196103,1,877.0,430.0,162.0,,162.0,Male,0.4903078677309008,0.3767441860465116
2017,196103,2,938.0,518.0,167.0,,167.0,Female,0.5522388059701493,0.3223938223938224
2017,196103,99,1818.0,948.0,329.0,,329.0,Total,0.5214521452145214,0.3470464135021097
2017,196112,1,2275.0,1434.0,337.0,,337.0,Male,0.6303296703296704,0.23500697350069735
2017,196112,2,707.0,429.0,126.0,,126.0,Female,0.6067892503536068,0.2937062937062937
2017,196112,99,2982.0,1863.0,463.0,,463.0,Total,0.6247484909456741,0.24852388620504562
2017,196121,1,4178.0,2193.0,555.0,0.0,555.0,Male,0.5248922929631402,0.253077975376197
2017,196121,2,5450.0,2927.0,702.0,4.0,706.0,Female,0.5370642201834862,0.2412025965152033
2017,196121,99,9628.0,5120.0,1257.0,4.0,1261.0,Total,0.5317823016202742,0.2462890625
2017,196130,1,6535.0,3622.0,807.0,1.0,808.0,Male,0.5542463657230299,0.22308117062396465
2017,196130,2,8124.0,4816.0,994.0,4.0,998.0,Female,0.5928114229443624,0.20722591362126247
2017,196130,99,14659.0,8438.0,1801.0,5.0,1806.0,Total,0.575619073606658,0.21403176108082483
2017,196149,1,5535.0,2376.0,556.0,0.0,556.0,Male,0.4292682926829268,0.234006734006734
2017,196149,2,6374.0,3332.0,732.0,0.0,732.0,Female,0.5227486664574835,0.21968787515006002
2017,196149,99,11909.0,5708.0,1288.0,0.0,1288.0,Total,0.47930136871273826,0.22564821303433777
2017,196158,1,2311.0,1441.0,466.0,3.0,469.0,Male,0.6235395932496755,0.32546842470506593
2017,196158,2,3163.0,2112.0,656.0,3.0,659.0,Female,0.6677205184950996,0.31202651515151514
2017,196158,99,5474.0,3553.0,1122.0,6.0,1128.0,Total,0.6490683229813664,0.3174781874472277
2017,196167,1,3331.0,2353.0,482.0,3.0,485.0,Male,0.7063944761332933,0.2061198470038249
2017,196167,2,5458.0,4007.0,851.0,4.0,855.0,Female,0.7341517039208502,0.21337659096580983
2017,196167,99,8789.0,6360.0,1333.0,7.0,1340.0,Total,0.7236318124928889,0.21069182389937108
2017,196176,1,5395.0,2179.0,379.0,720.0,1099.0,Male,0.40389249304911956,0.5043597980725103
2017,196176,2,8358.0,3913.0,2.0,4.0,6.0,Female,0.46817420435510887,0.001533350370559673
2017,196176,99,13753.0,6092.0,381.0,724.0,1105.0,Total,0.44295790009452485,0.18138542350623768
2017,196185,1,4398.0,2453.0,509.0,0.0,509.0,Male,0.5577535243292405,0.207501019160212
2017,196185,2,6702.0,4154.0,872.0,0.0,872.0,Female,0.6198149806028052,0.20991815117958595
2017,196185,99,11100.0,6607.0,1381.0,0.0,1381.0,Total,0.5952252252252253,0.20902073558347206
2017,196194,1,5270.0,2890.0,721.0,2.0,723.0,Male,0.5483870967741935,0.25017301038062284
2017,196194,2,6457.0,3402.0,740.0,0.0,740.0,Female,0.5268700634969801,0.2175191064079953
2017,196194,99,11727.0,6292.0,1461.0,2.0,1463.0,Total,0.5365396094482817,0.23251748251748253
2017,196200,1,2234.0,1401.0,312.0,2.0,314.0,Male,0.6271262309758281,0.22412562455389007
2017,196200,2,3347.0,2316.0,467.0,2.0,469.0,Female,0.6919629518972213,0.20250431778929187
2017,196200,99,5581.0,3717.0,779.0,4.0,783.0,Total,0.6660096756853611,0.2106537530266344
2017,196219,1,1546.0,1106.0,305.0,2.0,307.0,Male,0.7153945666235446,0.27757685352622063
2017,196219,2,2510.0,1896.0,454.0,2.0,456.0,Female,0.7553784860557768,0.24050632911392406
2017,196219,99,4056.0,3002.0,759.0,4.0,763.0,Total,0.7401380670611439,0.254163890739507
2017,196228,1,,,,,,Male,,
2017,196228,2,,,,,,Female,,
2017,196228,99,,,,,,Total,,
2017,196237,1,1546.0,1172.0,261.0,2.0,263.0,Male,0.7580853816300129,0.22440273037542663
2017,196237,2,2206.0,1763.0,398.0,2.0,400.0,Female,0.799184043517679,0.22688598979013047
2017,196237,99,3752.0,2935.0,659.0,4.0,663.0,Total,0.7822494669509595,0.22589437819420782
2017,196246,1,3718.0,1917.0,431.0,8.0,439.0,Male,0.515599784830554,0.22900365153886282
2017,196246,2,5925.0,3184.0,677.0,13.0,690.0,Female,0.5373839662447257,0.21670854271356785
2017,196246,99,9643.0,5101.0,1108.0,21.0,1129.0,Total,0.5289847557813958,0.22132915114683396
2017,196255,1,,,,,,Male,,
2017,196255,2,,,,,,Female,,
2017,196255,99,,,,,,Total,,
2017,196264,1,,,,,,Male,,
2017,196264,2,,,,,,Female,,
2017,196264,99,,,,,,Total,,
2017,196291,1,1097.0,746.0,302.0,,302.0,Male,0.6800364630811303,0.40482573726541554
2017,196291,2,175.0,138.0,40.0,,40.0,Female,0.7885714285714286,0.2898550724637681
2017,196291,99,1272.0,884.0,342.0,,342.0,Total,0.6949685534591195,0.38687782805429866
2017,196307,1,,,,,,Male,,
2017,196307,2,,,,,,Female,,
2017,196307,99,,,,,,Total,,
2017,196389,1,,,,,,Male,,
2017,196389,2,,,,,,Female,,
2017,196389,99,,,,,,Total,,
2017,196413,1,15044.0,6969.0,1742.0,3.0,1745.0,Male,0.4632411592661526,0.25039460467785907
2017,196413,2,18055.0,8548.0,1902.0,2.0,1904.0,Female,0.47344225976183885,0.22274216190921853
2017,196413,99,33099.0,15517.0,3644.0,5.0,3649.0,Total,0.46880570409982175,0.2351614358445576
2017,196431,1,53.0,49.0,43.0,,43.0,Male,0.9245283018867925,0.8775510204081632
2017,196431,2,0.0,,,,,Female,,
2017,196431,99,53.0,49.0,43.0,,43.0,Total,0.9245283018867925,0.8775510204081632
2017,196440,1,7.0,7.0,6.0,,6.0,Male,1.0,0.8571428571428571
2017,196440,2,0.0,,,,,Female,,
2017,196440,99,7.0,7.0,6.0,,6.0,Total,1.0,0.8571428571428571
2017,196468,1,,,,,,Male,,
2017,196468,2,,,,,,Female,,
2017,196468,99,,,,,,Total,,
2017,196477,1,,,,,,Male,,
2017,196477,2,,,,,,Female,,
2017,196477,99,,,,,,Total,,
2017,196565,1,,,,,,Male,,
2017,196565,2,,,,,,Female,,
2017,196565,99,,,,,,Total,,
2017,196583,1,26.0,24.0,21.0,,21.0,Male,0.9230769230769231,0.875
2017,196583,2,0.0,,,,,Female,,
2017,196583,99,26.0,24.0,21.0,,21.0,Total,0.9230769230769231,0.875
2017,196592,1,675.0,501.0,208.0,70.0,278.0,Male,0.7422222222222222,0.5548902195608783
2017,196592,2,1584.0,1179.0,283.0,261.0,544.0,Female,0.7443181818181818,0.46140797285835455
2017,196592,99,2259.0,1680.0,491.0,331.0,822.0,Total,0.7436918990703851,0.48928571428571427
2017,196653,1,,,,,,Male,,
2017,196653,2,,,,,,Female,,
2017,196653,99,,,,,,Total,,
2017,196680,1,,,,,,Male,,
2017,196680,2,,,,,,Female,,
2017,196680,99,,,,,,Total,,
2017,196699,1,,,,,,Male,,
2017,196699,2,,,,,,Female,,
2017,196699,99,,,,,,Total,,
2017,196866,1,3551.0,1318.0,296.0,,296.0,Male,0.3711630526612222,0.22458270106221548
2017,196866,2,3125.0,1177.0,274.0,,274.0,Female,0.37664,0.23279524214103653
2017,196866,99,6676.0,2495.0,570.0,,570.0,Total,0.3737267825044937,0.22845691382765532
2017,196884,1,,,,,,Male,,
2017,196884,2,,,,,,Female,,
2017,196884,99,,,,,,Total,,
2017,197018,1,,,,,,Male,,
2017,197018,2,,,,,,Female,,
2017,197018,99,,,,,,Total,,
2017,197027,1,1515.0,347.0,242.0,,242.0,Male,0.22904290429042903,0.6974063400576369
2017,197027,2,340.0,64.0,37.0,,37.0,Female,0.18823529411764706,0.578125
2017,197027,99,1855.0,411.0,279.0,,279.0,Total,0.2215633423180593,0.6788321167883211
2017,197036,1,9174.0,939.0,919.0,,919.0,Male,0.10235448005232178,0.9787007454739084
2017,197036,2,3799.0,301.0,291.0,,291.0,Female,0.07923137667807317,0.9667774086378738
2017,197036,99,12973.0,1240.0,1210.0,,1210.0,Total,0.09558313420180374,0.9758064516129032
2017,197045,1,2398.0,1971.0,248.0,0.0,248.0,Male,0.8219349457881568,0.12582445459157787
2017,197045,2,3258.0,2761.0,300.0,0.0,300.0,Female,0.8474524248004911,0.10865628395508874
