year,fips,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total
2016,39,482574,1,58.0,56.0,30.0,14.0,44.0
2016,39,482574,2,37.0,34.0,11.0,20.0,31.0
2016,39,482574,99,95.0,90.0,41.0,34.0,75.0
2016,40,482583,1,2.0,2.0,0.0,1.0,1.0
2016,40,482583,2,2.0,2.0,0.0,2.0,2.0
2016,40,482583,99,4.0,4.0,0.0,3.0,3.0
2016,41,482592,1,,,,,
2016,41,482592,2,,,,,
2016,41,482592,99,,,,,
2016,42,482608,1,22.0,19.0,6.0,11.0,17.0
2016,42,482608,2,6.0,6.0,0.0,5.0,5.0
2016,42,482608,99,28.0,25.0,6.0,16.0,22.0
2016,47,482617,1,1.0,1.0,0.0,1.0,1.0
2016,47,482617,2,2.0,1.0,,,0.0
2016,47,482617,99,3.0,2.0,0.0,1.0,1.0
2016,48,482635,1,30.0,29.0,15.0,10.0,25.0
2016,48,482635,2,22.0,17.0,3.0,7.0,10.0
2016,48,482635,99,52.0,46.0,18.0,17.0,35.0
2016,51,482653,1,8.0,8.0,3.0,4.0,7.0
2016,51,482653,2,12.0,11.0,4.0,5.0,9.0
2016,51,482653,99,20.0,19.0,7.0,9.0,16.0
2016,53,482662,1,,,,,
2016,53,482662,2,,,,,
2016,53,482662,99,,,,,
2016,55,482671,1,,,,,
2016,55,482671,2,,,,,
2016,55,482671,99,,,,,
2016,13,482680,1,4549.0,3357.0,1688.0,140.0,1828.0
2016,13,482680,2,5661.0,4305.0,1973.0,154.0,2127.0
2016,13,482680,99,10210.0,7662.0,3661.0,294.0,3955.0
2016,13,482699,1,,,,,
2016,13,482699,2,,,,,
2016,13,482699,99,,,,,
2016,25,482705,1,,,,,
2016,25,482705,2,,,,,
2016,25,482705,99,,,,,
2016,42,482927,1,,,,,
2016,42,482927,2,,,,,
2016,42,482927,99,,,,,
2016,12,482936,1,1233.0,942.0,409.0,1.0,410.0
2016,12,482936,2,298.0,185.0,49.0,0.0,49.0
2016,12,482936,99,1531.0,1127.0,459.0,1.0,460.0
2016,48,482954,1,,,,,
2016,48,482954,2,,,,,
2016,48,482954,99,,,,,
2016,34,482963,1,,,,,
2016,34,482963,2,,,,,
2016,34,482963,99,,,,,
2016,48,482972,1,,,,,
2016,48,482972,2,,,,,
2016,48,482972,99,,,,,
2016,48,482981,1,,,,,
2016,48,482981,2,,,,,
2016,48,482981,99,,,,,
2016,4,482990,1,,,,,
2016,4,482990,2,,,,,
2016,4,482990,99,,,,,
2016,6,483009,1,,,,,
2016,6,483009,2,,,,,
2016,6,483009,99,,,,,
2016,39,483018,1,50.0,35.0,21.0,,21.0
2016,39,483018,2,75.0,55.0,23.0,,23.0
2016,39,483018,99,125.0,90.0,44.0,,44.0
2016,48,483036,1,,,,,
2016,48,483036,2,,,,,
2016,48,483036,99,,,,,
2016,13,483045,1,,,,,
2016,13,483045,2,,,,,
2016,13,483045,99,,,,,
2016,42,483054,1,,,,,
2016,42,483054,2,,,,,
2016,42,483054,99,,,,,
2016,42,483090,1,,,,,
2016,42,483090,2,,,,,
2016,42,483090,99,,,,,
2016,34,483106,1,,,,,
2016,34,483106,2,,,,,
2016,34,483106,99,,,,,
2016,4,483124,1,4331.0,2476.0,513.0,233.0,746.0
2016,4,483124,2,4599.0,3066.0,601.0,357.0,958.0
2016,4,483124,99,8930.0,5542.0,1114.0,590.0,1704.0
2016,22,483212,1,,,,,
2016,22,483212,2,,,,,
2016,22,483212,99,,,,,
2016,6,483221,1,,,,,
2016,6,483221,2,,,,,
2016,6,483221,99,,,,,
2016,6,483230,1,,,,,
2016,6,483230,2,,,,,
2016,6,483230,99,,,,,
2016,17,483258,1,,,,,
2016,17,483258,2,,,,,
2016,17,483258,99,,,,,
2016,40,483276,1,,,,,
2016,40,483276,2,,,,,
2016,40,483276,99,,,,,
2016,11,483285,1,,,,,
2016,11,483285,2,,,,,
2016,11,483285,99,,,,,
2016,48,483319,1,,,,,
2016,48,483319,2,,,,,
2016,48,483319,99,,,,,
2016,17,483328,1,,,,,
2016,17,483328,2,,,,,
2016,17,483328,99,,,,,
2016,45,483337,1,,,,,
2016,45,483337,2,,,,,
2016,45,483337,99,,,,,
2016,42,483346,1,,,,,
2016,42,483346,2,,,,,
2016,42,483346,99,,,,,
2016,22,483355,1,,,,,
2016,22,483355,2,,,,,
2016,22,483355,99,,,,,
2016,22,483364,1,,,,,
2016,22,483364,2,,,,,
2016,22,483364,99,,,,,
2016,6,483373,1,,,,,
2016,6,483373,2,,,,,
2016,6,483373,99,,,,,
2016,36,483382,1,,,,,
2016,36,483382,2,,,,,
2016,36,483382,99,,,,,
2016,37,483425,1,,,,,
2016,37,483425,2,,,,,
2016,37,483425,99,,,,,
2016,6,483443,1,,,,,
2016,6,483443,2,,,,,
2016,6,483443,99,,,,,
2016,12,483470,1,,,,,
2016,12,483470,2,,,,,
2016,12,483470,99,,,,,
2016,26,483504,1,,,,,
2016,26,483504,2,,,,,
2016,26,483504,99,,,,,
2016,48,483513,1,,,,,
2016,48,483513,2,,,,,
2016,48,483513,99,,,,,
2016,40,483522,1,,,,,
2016,40,483522,2,,,,,
2016,40,483522,99,,,,,
2016,48,483559,1,,,,,
2016,48,483559,2,,,,,
2016,48,483559,99,,,,,
2016,44,483568,1,,,,,
2016,44,483568,2,,,,,
2016,44,483568,99,,,,,
2016,47,483577,1,,,,,
2016,47,483577,2,,,,,
2016,47,483577,99,,,,,
2016,6,483586,1,,,,,
2016,6,483586,2,,,,,
2016,6,483586,99,,,,,
2016,72,483595,1,,,,,
2016,72,483595,2,,,,,
2016,72,483595,99,,,,,
2016,6,483610,1,,,,,
2016,6,483610,2,,,,,
2016,6,483610,99,,,,,
2016,18,483629,1,,,,,
2016,18,483629,2,,,,,
2016,18,483629,99,,,,,
2016,13,483638,1,14.0,10.0,5.0,5.0,10.0
2016,13,483638,2,78.0,56.0,33.0,23.0,56.0
2016,13,483638,99,92.0,66.0,38.0,28.0,66.0
2016,39,483647,1,,,,,
2016,39,483647,2,,,,,
2016,39,483647,99,,,,,
2016,40,483665,1,,,,,
2016,40,483665,2,,,,,
2016,40,483665,99,,,,,
2016,12,483674,1,,,,,
2016,12,483674,2,,,,,
2016,12,483674,99,,,,,
2016,12,483692,1,,,,,
2016,12,483692,2,,,,,
2016,12,483692,99,,,,,
2016,36,483708,1,,,,,
2016,36,483708,2,,,,,
2016,36,483708,99,,,,,
2016,40,483717,1,,,,,
2016,40,483717,2,,,,,
2016,40,483717,99,,,,,
2016,51,483726,1,,,,,
2016,51,483726,2,,,,,
2016,51,483726,99,,,,,
2016,48,483735,1,,,,,
2016,48,483735,2,,,,,
2016,48,483735,99,,,,,
2016,47,483744,1,,,,,
2016,47,483744,2,,,,,
2016,47,483744,99,,,,,
2016,42,483753,1,,,,,
2016,42,483753,2,,,,,
2016,42,483753,99,,,,,
2016,12,483762,1,,,,,
2016,12,483762,2,,,,,
2016,12,483762,99,,,,,
2016,51,483780,1,,,,,
2016,51,483780,2,,,,,
2016,51,483780,99,,,,,
2016,55,483799,1,,,,,
2016,55,483799,2,,,,,
2016,55,483799,99,,,,,
2016,51,483805,1,,,,,
2016,51,483805,2,,,,,
2016,51,483805,99,,,,,
2016,51,483814,1,15.0,11.0,5.0,4.0,9.0
2016,51,483814,2,100.0,58.0,22.0,26.0,48.0
2016,51,483814,99,115.0,69.0,27.0,30.0,57.0
2016,42,483823,1,,,,,
2016,42,483823,2,,,,,
2016,42,483823,99,,,,,
2016,36,483841,1,,,,,
2016,36,483841,2,,,,,
2016,36,483841,99,,,,,
2016,36,483850,1,,,,,
2016,36,483850,2,,,,,
2016,36,483850,99,,,,,
2016,12,483869,1,,,,,
2016,12,483869,2,,,,,
2016,12,483869,99,,,,,
2016,6,483878,1,,,,,
2016,6,483878,2,,,,,
2016,6,483878,99,,,,,
2016,47,483887,1,,,,,
2016,47,483887,2,,,,,
2016,47,483887,99,,,,,
2016,12,483896,1,,,,,
2016,12,483896,2,,,,,
2016,12,483896,99,,,,,
2016,12,483902,1,,,,,
2016,12,483902,2,,,,,
2016,12,483902,99,,,,,
2016,17,483911,1,,,,,
2016,17,483911,2,,,,,
2016,17,483911,99,,,,,
2016,39,483920,1,,,,,
2016,39,483920,2,,,,,
2016,39,483920,99,,,,,
2016,22,483939,1,,,,,
2016,22,483939,2,,,,,
2016,22,483939,99,,,,,
2016,22,483948,1,,,,,
2016,22,483948,2,,,,,
2016,22,483948,99,,,,,
2016,6,483957,1,,,,,
2016,6,483957,2,,,,,
2016,6,483957,99,,,,,
2016,32,483966,1,,,,,
2016,32,483966,2,,,,,
2016,32,483966,99,,,,,
2016,1,483975,1,,,,,
2016,1,483975,2,,,,,
2016,1,483975,99,,,,,
2016,17,483984,1,71.0,40.0,21.0,0.0,21.0
2016,17,483984,2,53.0,27.0,10.0,0.0,10.0
2016,17,483984,99,124.0,67.0,31.0,0.0,31.0
2016,6,484002,1,,,,,
2016,6,484002,2,,,,,
2016,6,484002,99,,,,,
2016,36,484011,1,,,,,
2016,36,484011,2,,,,,
2016,36,484011,99,,,,,
2016,37,484020,1,,,,,
2016,37,484020,2,,,,,
2016,37,484020,99,,,,,
2016,12,484039,1,,,,,
2016,12,484039,2,,,,,
2016,12,484039,99,,,,,
2016,48,484048,1,,,,,
2016,48,484048,2,,,,,
2016,48,484048,99,,,,,
2016,25,484057,1,,,,,
2016,25,484057,2,,,,,
2016,25,484057,99,,,,,
2016,21,484066,1,,,,,
2016,21,484066,2,,,,,
2016,21,484066,99,,,,,
2016,12,484075,1,,,,,
2016,12,484075,2,,,,,
2016,12,484075,99,,,,,
2016,17,484084,1,,,,,
2016,17,484084,2,,,,,
2016,17,484084,99,,,,,
2016,26,484093,1,,,,,
2016,26,484093,2,,,,,
2016,26,484093,99,,,,,
2016,18,484109,1,,,,,
2016,18,484109,2,,,,,
2016,18,484109,99,,,,,
2016,26,484118,1,,,,,
2016,26,484118,2,,,,,
2016,26,484118,99,,,,,
2016,9,484127,1,,,,,
2016,9,484127,2,,,,,
2016,9,484127,99,,,,,
2016,48,484136,1,,,,,
2016,48,484136,2,,,,,
2016,48,484136,99,,,,,
2016,48,484145,1,,,,,
2016,48,484145,2,,,,,
2016,48,484145,99,,,,,
2016,48,484154,1,,,,,
2016,48,484154,2,,,,,
2016,48,484154,99,,,,,
2016,4,484163,1,,,,,
2016,4,484163,2,,,,,
2016,4,484163,99,,,,,
2016,12,484172,1,,,,,
2016,12,484172,2,,,,,
2016,12,484172,99,,,,,
2016,12,484181,1,,,,,
2016,12,484181,2,,,,,
2016,12,484181,99,,,,,
2016,22,484190,1,,,,,
2016,22,484190,2,,,,,
2016,22,484190,99,,,,,
2016,6,484206,1,,,,,
2016,6,484206,2,,,,,
2016,6,484206,99,,,,,
2016,53,484303,1,,,,,
2016,53,484303,2,,,,,
2016,53,484303,99,,,,,
2016,34,484321,1,,,,,
2016,34,484321,2,,,,,
2016,34,484321,99,,,,,
2016,21,484330,1,,,,,
2016,21,484330,2,,,,,
2016,21,484330,99,,,,,
2016,18,484349,1,,,,,
2016,18,484349,2,,,,,
2016,18,484349,99,,,,,
2016,47,484358,1,,,,,
2016,47,484358,2,,,,,
2016,47,484358,99,,,,,
2016,6,484367,1,,,,,
2016,6,484367,2,,,,,
2016,6,484367,99,,,,,
2016,6,484376,1,,,,,
2016,6,484376,2,,,,,
2016,6,484376,99,,,,,
2016,36,484385,1,,,,,
2016,36,484385,2,,,,,
2016,36,484385,99,,,,,
2016,49,484394,1,,,,,
2016,49,484394,2,,,,,
2016,49,484394,99,,,,,
2016,12,484473,1,362.0,225.0,168.0,35.0,203.0
2016,12,484473,2,457.0,301.0,235.0,34.0,269.0
2016,12,484473,99,820.0,526.0,403.0,69.0,472.0
2016,47,484598,1,,,,,
2016,47,484598,2,,,,,
2016,47,484598,99,,,,,
2016,48,484604,1,,,,,
2016,48,484604,2,,,,,
2016,48,484604,99,,,,,
2016,4,484613,1,,,,,
2016,4,484613,2,,,,,
2016,4,484613,99,,,,,
2016,5,484622,1,,,,,
2016,5,484622,2,,,,,
2016,5,484622,99,,,,,
2016,6,484631,1,,,,,
2016,6,484631,2,,,,,
2016,6,484631,99,,,,,
2016,8,484640,1,,,,,
2016,8,484640,2,,,,,
2016,8,484640,99,,,,,
2016,12,484668,1,,,,,
2016,12,484668,2,,,,,
2016,12,484668,99,,,,,
2016,13,484677,1,,,,,
2016,13,484677,2,,,,,
2016,13,484677,99,,,,,
2016,22,484686,1,,,,,
2016,22,484686,2,,,,,
2016,22,484686,99,,,,,
2016,26,484695,1,,,,,
2016,26,484695,2,,,,,
2016,26,484695,99,,,,,
2016,29,484701,1,,,,,
2016,29,484701,2,,,,,
2016,29,484701,99,,,,,
2016,32,484710,1,,,,,
2016,32,484710,2,,,,,
2016,32,484710,99,,,,,
2016,37,484729,1,,,,,
2016,37,484729,2,,,,,
2016,37,484729,99,,,,,
2016,40,484738,1,,,,,
2016,40,484738,2,,,,,
2016,40,484738,99,,,,,
2016,47,484747,1,,,,,
2016,47,484747,2,,,,,
2016,47,484747,99,,,,,
2016,48,484756,1,,,,,
2016,48,484756,2,,,,,
2016,48,484756,99,,,,,
2016,51,484765,1,,,,,
2016,51,484765,2,,,,,
2016,51,484765,99,,,,,
2016,42,484783,1,,,,,
2016,42,484783,2,,,,,
2016,42,484783,99,,,,,
2016,39,484817,1,,,,,
2016,39,484817,2,,,,,
2016,39,484817,99,,,,,
2016,53,484826,1,,,,,
2016,53,484826,2,,,,,
2016,53,484826,99,,,,,
2016,72,484835,1,,,,,
2016,72,484835,2,,,,,
2016,72,484835,99,,,,,
2016,6,484844,1,5762.0,106.0,58.0,,58.0
2016,6,484844,2,8147.0,150.0,82.0,,82.0
2016,6,484844,99,13909.0,256.0,140.0,,140.0
2016,6,484862,1,,,,,
2016,6,484862,2,,,,,
2016,6,484862,99,,,,,
2016,36,484871,1,,,,,
2016,36,484871,2,,,,,
2016,36,484871,99,,,,,
2016,39,484880,1,,,,,
2016,39,484880,2,,,,,
2016,39,484880,99,,,,,
2016,4,484899,1,,,,,
2016,4,484899,2,,,,,
2016,4,484899,99,,,,,
2016,48,484905,1,721.0,464.0,107.0,13.0,120.0
2016,48,484905,2,1142.0,806.0,149.0,11.0,160.0
2016,48,484905,99,1863.0,1270.0,256.0,24.0,280.0
2016,51,484923,1,,,,,
2016,51,484923,2,,,,,
2016,51,484923,99,,,,,
2016,54,484932,1,,,,,
2016,54,484932,2,,,,,
2016,54,484932,99,,,,,
2016,41,484950,1,,,,,
2016,41,484950,2,,,,,
2016,41,484950,99,,,,,
2016,12,484978,1,,,,,
2016,12,484978,2,,,,,
2016,12,484978,99,,,,,
2016,48,484996,1,,,,,
2016,48,484996,2,,,,,
2016,48,484996,99,,,,,
2016,36,485014,1,,,,,
2016,36,485014,2,,,,,
2016,36,485014,99,,,,,
2016,39,485032,1,,,,,
2016,39,485032,2,,,,,
2016,39,485032,99,,,,,
2016,48,485041,1,,,,,
2016,48,485041,2,,,,,
2016,48,485041,99,,,,,
2016,4,485078,1,11.0,1.0,0.0,1.0,1.0
2016,4,485078,2,14.0,2.0,1.0,1.0,2.0
2016,4,485078,99,25.0,3.0,1.0,2.0,3.0
2016,13,485111,1,,,,,
2016,13,485111,2,,,,,
2016,13,485111,99,,,,,
2016,13,485120,1,,,,,
2016,13,485120,2,,,,,
2016,13,485120,99,,,,,
2016,17,485139,1,,,,,
2016,17,485139,2,,,,,
2016,17,485139,99,,,,,
2016,41,485166,1,,,,,
2016,41,485166,2,,,,,
2016,41,485166,99,,,,,
2016,13,485184,1,,,,,
2016,13,485184,2,,,,,
2016,13,485184,99,,,,,
2016,13,485193,1,,,,,
2016,13,485193,2,,,,,
2016,13,485193,99,,,,,
2016,42,485236,1,,,,,
2016,42,485236,2,,,,,
2016,42,485236,99,,,,,
2016,24,485245,1,,,,,
2016,24,485245,2,,,,,
2016,24,485245,99,,,,,
2016,6,485263,1,,,,,
2016,6,485263,2,,,,,
2016,6,485263,99,,,,,
2016,12,485272,1,7.0,7.0,2.0,0.0,2.0
2016,12,485272,2,16.0,16.0,7.0,0.0,7.0
2016,12,485272,99,23.0,23.0,9.0,0.0,9.0
2016,48,485281,1,,,,,
2016,48,485281,2,,,,,
2016,48,485281,99,,,,,
2016,48,485290,1,,,,,
2016,48,485290,2,,,,,
2016,48,485290,99,,,,,
2016,4,485306,1,,,,,
2016,4,485306,2,,,,,
2016,4,485306,99,,,,,
2016,12,485342,1,,,,,
2016,12,485342,2,,,,,
2016,12,485342,99,,,,,
2016,12,485351,1,,,,,
2016,12,485351,2,,,,,
2016,12,485351,99,,,,,
2016,48,485360,1,,,,,
2016,48,485360,2,,,,,
2016,48,485360,99,,,,,
2016,12,485379,1,,,,,
2016,12,485379,2,,,,,
2016,12,485379,99,,,,,
2016,12,485388,1,,,,,
2016,12,485388,2,,,,,
2016,12,485388,99,,,,,
2016,42,485397,1,,,,,
2016,42,485397,2,,,,,
2016,42,485397,99,,,,,
2016,6,485403,1,,,,,
2016,6,485403,2,,,,,
2016,6,485403,99,,,,,
2016,6,485412,1,,,,,
2016,6,485412,2,,,,,
2016,6,485412,99,,,,,
2016,72,485421,1,,,,,
2016,72,485421,2,,,,,
2016,72,485421,99,,,,,
2016,13,485458,1,,,,,
2016,13,485458,2,,,,,
2016,13,485458,99,,,,,
2016,6,485467,1,,,,,
2016,6,485467,2,,,,,
2016,6,485467,99,,,,,
2016,53,485476,1,,,,,
2016,53,485476,2,,,,,
2016,53,485476,99,,,,,
2016,12,485485,1,,,,,
2016,12,485485,2,,,,,
2016,12,485485,99,,,,,
2016,6,485494,1,,,,,
2016,6,485494,2,,,,,
2016,6,485494,99,,,,,
2016,6,485500,1,,,,,
2016,6,485500,2,,,,,
2016,6,485500,99,,,,,
2016,6,485519,1,,,,,
2016,6,485519,2,,,,,
2016,6,485519,99,,,,,
2016,12,485528,1,,,,,
2016,12,485528,2,,,,,
2016,12,485528,99,,,,,
2016,48,485537,1,,,,,
2016,48,485537,2,,,,,
2016,48,485537,99,,,,,
2016,6,485546,1,,,,,
2016,6,485546,2,,,,,
2016,6,485546,99,,,,,
2016,22,485564,1,,,,,
2016,22,485564,2,,,,,
2016,22,485564,99,,,,,
2016,6,485573,1,,,,,
2016,6,485573,2,,,,,
2016,6,485573,99,,,,,
2016,44,485582,1,,,,,
2016,44,485582,2,,,,,
2016,44,485582,99,,,,,
2016,5,485591,1,,,,,
2016,5,485591,2,,,,,
2016,5,485591,99,,,,,
2016,9,485607,1,,,,,
2016,9,485607,2,,,,,
2016,9,485607,99,,,,,
2016,5,485704,1,,,,,
2016,5,485704,2,,,,,
2016,5,485704,99,,,,,
2016,5,485731,1,,,,,
2016,5,485731,2,,,,,
2016,5,485731,99,,,,,
2016,12,485768,1,,,,,
2016,12,485768,2,,,,,
2016,12,485768,99,,,,,
2016,36,485801,1,,,,,
2016,36,485801,2,,,,,
2016,36,485801,99,,,,,
2016,48,485810,1,,,,,
2016,48,485810,2,,,,,
2016,48,485810,99,,,,,
2016,42,485856,1,,,,,
2016,42,485856,2,,,,,
2016,42,485856,99,,,,,
2016,48,485874,1,,,,,
2016,48,485874,2,,,,,
2016,48,485874,99,,,,,
2016,39,485908,1,,,,,
2016,39,485908,2,,,,,
2016,39,485908,99,,,,,
2016,48,485953,1,,,,,
2016,48,485953,2,,,,,
2016,48,485953,99,,,,,
2016,22,485962,1,,,,,
2016,22,485962,2,,,,,
2016,22,485962,99,,,,,
2016,36,485999,1,65.0,35.0,26.0,,26.0
2016,36,485999,2,0.0,,,,
2016,36,485999,99,65.0,35.0,26.0,,26.0
2016,36,486017,1,5.0,1.0,1.0,,1.0
2016,36,486017,2,0.0,,,,
2016,36,486017,99,5.0,1.0,1.0,,1.0
2016,36,486026,1,55.0,52.0,45.0,,45.0
2016,36,486026,2,0.0,,,,
2016,36,486026,99,55.0,52.0,45.0,,45.0
2016,27,486053,1,13.0,10.0,9.0,0.0,9.0
2016,27,486053,2,19.0,18.0,14.0,0.0,14.0
2016,27,486053,99,32.0,28.0,23.0,0.0,23.0
2016,36,486080,1,,,,,
2016,36,486080,2,,,,,
2016,36,486080,99,,,,,
2016,6,486099,1,,,,,
2016,6,486099,2,,,,,
2016,6,486099,99,,,,,
2016,42,486105,1,,,,,
2016,42,486105,2,,,,,
2016,42,486105,99,,,,,
2016,6,486123,1,43.0,29.0,29.0,,29.0
2016,6,486123,2,18.0,18.0,18.0,,18.0
2016,6,486123,99,61.0,47.0,47.0,,47.0
2016,6,486141,1,,,,,
2016,6,486141,2,,,,,
2016,6,486141,99,,,,,
2016,12,486150,1,,,,,
2016,12,486150,2,,,,,
2016,12,486150,99,,,,,
2016,21,486169,1,,,,,
2016,21,486169,2,,,,,
2016,21,486169,99,,,,,
2016,6,486187,1,,,,,
2016,6,486187,2,,,,,
2016,6,486187,99,,,,,
2016,36,486196,1,195.0,70.0,54.0,,54.0
2016,36,486196,2,0.0,,,,
2016,36,486196,99,195.0,70.0,54.0,,54.0
2016,54,486202,1,,,,,
2016,54,486202,2,,,,,
2016,54,486202,99,,,,,
2016,49,486220,1,,,,,
2016,49,486220,2,,,,,
2016,49,486220,99,,,,,
2016,12,486239,1,,,,,
2016,12,486239,2,,,,,
2016,12,486239,99,,,,,
2016,6,486248,1,,,,,
2016,6,486248,2,,,,,
2016,6,486248,99,,,,,
2016,39,486257,1,,,,,
2016,39,486257,2,,,,,
2016,39,486257,99,,,,,
2016,27,486284,1,39.0,32.0,18.0,0.0,18.0
2016,27,486284,2,103.0,98.0,47.0,0.0,47.0
2016,27,486284,99,142.0,130.0,65.0,1.0,66.0
2016,6,486293,1,,,,,
2016,6,486293,2,,,,,
2016,6,486293,99,,,,,
2016,55,486309,1,,,,,
2016,55,486309,2,,,,,
2016,55,486309,99,,,,,
2016,26,486327,1,,,,,
2016,26,486327,2,,,,,
2016,26,486327,99,,,,,
2016,17,486345,1,,,,,
2016,17,486345,2,,,,,
2016,17,486345,99,,,,,
2016,12,486354,1,,,,,
2016,12,486354,2,,,,,
2016,12,486354,99,,,,,
2016,6,486372,1,,,,,
2016,6,486372,2,,,,,
2016,6,486372,99,,,,,
2016,36,486381,1,,,,,
2016,36,486381,2,,,,,
2016,36,486381,99,,,,,
2016,36,486390,1,,,,,
2016,36,486390,2,,,,,
2016,36,486390,99,,,,,
2016,54,486406,1,,,,,
2016,54,486406,2,,,,,
2016,54,486406,99,,,,,
2016,36,486415,1,,,,,
2016,36,486415,2,,,,,
2016,36,486415,99,,,,,
2016,51,486424,1,,,,,
2016,51,486424,2,,,,,
2016,51,486424,99,,,,,
2016,6,486433,1,,,,,
2016,6,486433,2,,,,,
2016,6,486433,99,,,,,
2016,47,486442,1,,,,,
2016,47,486442,2,,,,,
2016,47,486442,99,,,,,
2016,55,486460,1,,,,,
2016,55,486460,2,,,,,
2016,55,486460,99,,,,,
2016,36,486479,1,,,,,
2016,36,486479,2,,,,,
2016,36,486479,99,,,,,
2016,6,486488,1,4.0,4.0,1.0,1.0,2.0
2016,6,486488,2,1.0,1.0,1.0,0.0,1.0
2016,6,486488,99,5.0,5.0,2.0,1.0,3.0
2016,6,486497,1,,,,,
2016,6,486497,2,,,,,
2016,6,486497,99,,,,,
2016,48,486503,1,,,,,
2016,48,486503,2,,,,,
2016,48,486503,99,,,,,
2016,12,486512,1,53.0,49.0,37.0,,37.0
2016,12,486512,2,47.0,44.0,27.0,,27.0
2016,12,486512,99,102.0,93.0,64.0,,64.0
2016,12,486521,1,,,,,
2016,12,486521,2,,,,,
2016,12,486521,99,,,,,
2016,47,486530,1,,,,,
2016,47,486530,2,,,,,
2016,47,486530,99,,,,,
2016,6,486558,1,,,,,
2016,6,486558,2,,,,,
2016,6,486558,99,,,,,
2016,40,486567,1,,,,,
2016,40,486567,2,,,,,
2016,40,486567,99,,,,,
2016,72,486576,1,,,,,
2016,72,486576,2,,,,,
2016,72,486576,99,,,,,
2016,51,486594,1,,,,,
2016,51,486594,2,,,,,
2016,51,486594,99,,,,,
2016,6,486600,1,,,,,
2016,6,486600,2,,,,,
2016,6,486600,99,,,,,
2016,5,486619,1,,,,,
2016,5,486619,2,,,,,
2016,5,486619,99,,,,,
2016,13,486691,1,,,,,
2016,13,486691,2,,,,,
2016,13,486691,99,,,,,
2016,1,486707,1,,,,,
2016,1,486707,2,,,,,
2016,1,486707,99,,,,,
2016,47,486716,1,,,,,
2016,47,486716,2,,,,,
2016,47,486716,99,,,,,
2016,34,486725,1,,,,,
2016,34,486725,2,,,,,
2016,34,486725,99,,,,,
2016,34,486734,1,,,,,
2016,34,486734,2,,,,,
2016,34,486734,99,,,,,
2016,18,486752,1,,,,,
2016,18,486752,2,,,,,
2016,18,486752,99,,,,,
2016,48,486770,1,,,,,
2016,48,486770,2,,,,,
2016,48,486770,99,,,,,
2016,48,486798,1,,,,,
2016,48,486798,2,,,,,
2016,48,486798,99,,,,,
2016,48,486813,1,,,,,
2016,48,486813,2,,,,,
2016,48,486813,99,,,,,
2016,4,486822,1,,,,,
2016,4,486822,2,,,,,
2016,4,486822,99,,,,,
2016,42,486831,1,,,,,
2016,42,486831,2,,,,,
2016,42,486831,99,,,,,
2016,13,486840,1,7028.0,4253.0,2670.0,82.0,2752.0
2016,13,486840,2,8094.0,4594.0,2537.0,58.0,2595.0
2016,13,486840,99,15122.0,8847.0,5207.0,140.0,5347.0
2016,31,486859,1,,,,,
2016,31,486859,2,,,,,
2016,31,486859,99,,,,,
2016,4,486868,1,,,,,
2016,4,486868,2,,,,,
2016,4,486868,99,,,,,
2016,36,486877,1,,,,,
2016,36,486877,2,,,,,
2016,36,486877,99,,,,,
2016,36,486886,1,,,,,
2016,36,486886,2,,,,,
2016,36,486886,99,,,,,
2016,47,486901,1,244.0,176.0,90.0,0.0,90.0
2016,47,486901,2,352.0,254.0,104.0,0.0,104.0
2016,47,486901,99,596.0,430.0,194.0,0.0,194.0
2016,32,486938,1,2.0,2.0,2.0,0.0,2.0
2016,32,486938,2,4.0,3.0,2.0,1.0,3.0
2016,32,486938,99,6.0,5.0,4.0,1.0,5.0
2016,26,486947,1,1.0,0.0,,,
2016,26,486947,2,4.0,2.0,1.0,0.0,1.0
2016,26,486947,99,5.0,2.0,1.0,0.0,1.0
2016,34,486956,1,0.0,,,,
2016,34,486956,2,8.0,2.0,1.0,0.0,1.0
2016,34,486956,99,8.0,2.0,1.0,0.0,1.0
2016,6,486965,1,62.0,50.0,22.0,,22.0
2016,6,486965,2,97.0,87.0,34.0,,34.0
2016,6,486965,99,159.0,137.0,56.0,,56.0
2016,55,486983,1,,,,,
2016,55,486983,2,,,,,
2016,55,486983,99,,,,,
2016,47,487010,1,,,,,
2016,47,487010,2,,,,,
2016,47,487010,99,,,,,
2016,22,487047,1,,,,,
2016,22,487047,2,,,,,
2016,22,487047,99,,,,,
2016,48,487065,1,,,,,
2016,48,487065,2,,,,,
2016,48,487065,99,,,,,
2016,26,487083,1,,,,,
2016,26,487083,2,,,,,
2016,26,487083,99,,,,,
2016,13,487092,1,3397.0,1242.0,203.0,0.0,203.0
2016,13,487092,2,5247.0,2038.0,299.0,0.0,299.0
2016,13,487092,99,8644.0,3280.0,502.0,0.0,502.0
2016,25,487144,1,,,,,
2016,25,487144,2,,,,,
2016,25,487144,99,,,,,
2016,22,487153,1,,,,,
2016,22,487153,2,,,,,
2016,22,487153,99,,,,,
2016,13,487162,1,,,,,
2016,13,487162,2,,,,,
2016,13,487162,99,,,,,
2016,48,487232,1,,,,,
2016,48,487232,2,,,,,
2016,48,487232,99,,,,,
2016,48,487250,1,,,,,
2016,48,487250,2,,,,,
2016,48,487250,99,,,,,
