year,fips,unitid,reqt_hs_diploma,reqt_hs_rank,reqt_test_scores,reqt_sat_scores,reqt_other_test,reqt_residence,reqt_ability_to_benefit,reqt_age,reqt_toefl,reqt_other,years_college_reqd,no_entering_freshmen,open_admissions_policy,reqt_hs_gpa,reqt_hs_record,reqt_college_prep,reqt_recommendations,reqt_competencies,sat_act_report_period,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2017,5,107080,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,3.0,0.0,,76.0,22.0,309.0,91.0,560.0,710.0,540.0,700.0,24.0,31.0,25.0,34.0,24.0,29.0,,,,
2017,5,107099,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107123,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107141,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,63.0,19.0,286.0,87.0,550.0,680.0,530.0,630.0,24.0,29.0,23.0,32.0,22.0,27.0,,,,
2017,5,107220,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107293,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107318,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107327,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107442,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107460,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107488,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107512,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,83.0,18.0,427.0,91.0,540.0,640.0,480.0,620.0,21.0,28.0,21.0,30.0,20.0,27.0,,,,
2017,5,107521,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107549,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107558,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,57.0,22.0,183.0,71.0,470.0,590.0,460.0,590.0,18.0,23.0,17.0,24.0,17.0,24.0,,,,
2017,5,107585,,0.0,2.0,,1.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,5,107600,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107619,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107637,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107655,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107664,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107725,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107743,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107789,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107831,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107840,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107877,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,2.0,1.0,135.0,99.0,,,,,18.0,22.0,15.0,23.0,17.0,22.0,,,,
2017,5,107974,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,107983,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,41.0,5.0,829.0,95.0,460.0,570.0,490.0,570.0,19.0,25.0,18.0,25.0,18.0,24.0,,,,
2017,5,107992,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,108056,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,108065,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5,108092,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108232,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108269,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108348,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108649,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108667,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108807,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108852,,0.0,0.0,,0.0,,,,0.0,,-2.0,,0.0,3.0,3.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,108861,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108870,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,108977,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109040,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109086,,0.0,0.0,,0.0,,,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,109208,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109350,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109651,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,109721,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109730,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109785,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,855.0,78.0,458.0,42.0,480.0,610.0,510.0,610.0,21.0,27.0,21.0,28.0,20.0,27.0,,,,
2017,6,109819,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109907,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,109934,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110060,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110097,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,666.0,75.0,386.0,43.0,543.0,658.0,520.0,640.0,21.0,28.0,22.0,29.0,20.0,27.0,,,,
2017,6,110194,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,110219,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110246,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110307,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110316,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110334,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110361,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,1085.0,77.0,580.0,41.0,500.0,600.0,480.0,590.0,19.0,25.0,17.0,25.0,17.0,24.0,,,,
2017,6,110370,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,110398,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110404,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,0.0,,152.0,65.0,131.0,56.0,750.0,790.0,780.0,800.0,34.0,35.0,34.0,36.0,35.0,36.0,,,,
2017,6,110413,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,445.0,70.0,263.0,41.0,540.0,620.0,520.0,610.0,21.0,27.0,21.0,28.0,20.0,27.0,,,,
2017,6,110422,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3670.0,70.0,3596.0,68.0,600.0,680.0,600.0,700.0,26.0,31.0,25.0,33.0,26.0,32.0,,,,
2017,6,110468,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,110486,,0.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,110495,,0.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,110501,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110510,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,2429.0,97.0,1021.0,41.0,460.0,550.0,450.0,540.0,16.0,21.0,15.0,20.0,16.0,22.0,,,,
2017,6,110529,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3398.0,90.0,978.0,26.0,500.0,610.0,510.0,620.0,20.0,27.0,19.0,26.0,19.0,27.0,,,,
2017,6,110538,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,2379.0,85.0,1188.0,42.0,500.0,590.0,490.0,580.0,19.0,25.0,17.0,24.0,18.0,25.0,,,,
2017,6,110547,,0.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,110556,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3321.0,96.0,1298.0,38.0,460.0,560.0,450.0,550.0,16.0,22.0,15.0,22.0,16.0,23.0,,,,
2017,6,110565,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,4075.0,92.0,1695.0,38.0,510.0,590.0,510.0,590.0,19.0,24.0,18.0,24.0,18.0,25.0,,,,
2017,6,110574,,0.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,110583,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3840.0,93.0,1277.0,31.0,510.0,610.0,510.0,620.0,20.0,26.0,19.0,26.0,19.0,27.0,,,,
2017,6,110592,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3382.0,95.0,1462.0,41.0,450.0,540.0,440.0,540.0,15.0,20.0,14.0,20.0,16.0,21.0,,,,
2017,6,110608,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,4777.0,91.0,1256.0,24.0,460.0,570.0,450.0,550.0,17.0,22.0,15.0,22.0,16.0,23.0,,,,
2017,6,110617,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3269.0,91.0,1000.0,28.0,470.0,570.0,470.0,570.0,17.0,23.0,16.0,23.0,17.0,24.0,,,,
2017,6,110635,,0.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,1.0,3.0,0.0,,4674.0,73.0,3713.0,58.0,630.0,720.0,630.0,760.0,30.0,34.0,29.0,35.0,28.0,35.0,,,,
2017,6,110644,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,4766.0,81.0,3280.0,56.0,560.0,660.0,570.0,700.0,25.0,32.0,23.0,31.0,25.0,31.0,,,,
2017,6,110653,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,5649.0,86.0,3251.0,50.0,580.0,650.0,590.0,700.0,25.0,32.0,23.0,30.0,25.0,31.0,,,,
2017,6,110662,,0.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,2.0,,4610.0,76.0,3758.0,62.0,620.0,710.0,600.0,740.0,29.0,34.0,28.0,35.0,27.0,34.0,,,,
2017,6,110671,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,4168.0,91.0,2335.0,51.0,550.0,640.0,540.0,660.0,23.0,29.0,22.0,29.0,22.0,28.0,,,,
2017,6,110680,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,4768.0,84.0,2954.0,52.0,600.0,680.0,610.0,730.0,27.0,33.0,25.0,33.0,27.0,33.0,,,,
2017,6,110699,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110705,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3423.0,75.0,2682.0,59.0,600.0,680.0,590.0,720.0,28.0,33.0,26.0,34.0,26.0,32.0,,,,
2017,6,110714,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,3252.0,80.0,2076.0,51.0,580.0,660.0,580.0,680.0,26.0,31.0,24.0,31.0,25.0,30.0,,,,
2017,6,110778,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110875,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,110918,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,111009,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111054,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111081,,3.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,111188,,0.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,111391,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111434,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111461,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111513,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111638,,0.0,0.0,,1.0,,,,3.0,,-2.0,,0.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
2017,6,111708,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111717,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111726,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111744,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111762,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111799,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111887,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111896,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111920,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111939,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,111948,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,1.0,,959.0,57.0,1072.0,63.0,600.0,680.0,590.0,680.0,25.0,30.0,25.0,32.0,24.0,29.0,,,,
2017,6,111966,,0.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,3.0,1.0,1.0,0.0,0.0,,6.0,38.0,0.0,0.0,510.0,620.0,565.0,588.0,,,,,,,,,,
2017,6,112075,,3.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,3.0,3.0,3.0,,229.0,70.0,154.0,47.0,510.0,610.0,500.0,590.0,20.0,26.0,20.0,26.0,18.0,26.0,,,,
2017,6,112084,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,40.0,57.0,27.0,39.0,430.0,500.0,420.0,480.0,16.0,22.0,15.0,22.0,16.0,19.0,,,,
2017,6,112127,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112172,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112181,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112190,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112251,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112260,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,0.0,,160.0,45.0,233.0,66.0,660.0,740.0,680.0,770.0,30.0,34.0,30.0,35.0,28.0,34.0,,,,
2017,6,112288,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112367,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112376,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112385,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112394,,2.0,2.0,,2.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,112446,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112455,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112525,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112561,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112570,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,112686,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112817,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,112826,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113096,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113111,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113193,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113218,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113236,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113333,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113449,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113537,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113573,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113582,,3.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
2017,6,113634,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113698,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,203.0,84.0,105.0,43.0,530.0,620.0,510.0,595.0,20.0,25.0,20.0,25.0,19.0,25.0,,,,
2017,6,113704,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113856,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,113980,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114044,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114114,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114123,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114266,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114354,,2.0,2.0,,0.0,,,,1.0,,2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,114390,,2.0,2.0,,0.0,,,,1.0,,2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,114415,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2017,6,114433,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114460,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114549,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114585,,,,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114628,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114637,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114716,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114734,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114761,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114789,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114813,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,149.0,75.0,72.0,36.0,493.0,580.0,485.0,560.0,18.0,22.0,16.0,22.0,16.0,22.0,,,,
2017,6,114831,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114840,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114859,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114938,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,114947,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115001,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115010,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115083,,0.0,0.0,,0.0,,,,1.0,,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2017,6,115126,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115214,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115287,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115296,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115357,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115393,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115409,,3.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,3.0,1.0,1.0,1.0,0.0,,148.0,66.0,132.0,59.0,720.0,770.0,750.0,800.0,33.0,35.0,33.0,35.0,33.0,35.0,,,,
2017,6,115658,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115728,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,144.0,81.0,54.0,31.0,280.0,330.0,450.0,540.0,17.0,22.0,16.0,23.0,16.0,22.0,,,,
2017,6,115746,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115755,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,1075.0,89.0,471.0,39.0,490.0,590.0,470.0,570.0,18.0,24.0,17.0,24.0,17.0,24.0,,,,
2017,6,115773,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115861,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,115931,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,116226,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,116350,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,116439,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,116466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,116475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,6,116484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
