unitid,year,ftpt,fips,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
179557,2015,2,29,0.49,62.0,126.0,0.0,126.0
179557,2015,99,29,0.71,1303.0,1828.0,0.0,1828.0
179566,2015,1,29,0.78,2211.0,2826.0,0.0,2826.0
179566,2015,2,29,0.32,14.0,44.0,0.0,44.0
179566,2015,99,29,0.78,2225.0,2870.0,0.0,2870.0
179645,2015,1,29,0.57,417.0,729.0,1.0,728.0
179645,2015,2,29,0.35,78.0,223.0,0.0,223.0
179645,2015,99,29,0.52,495.0,952.0,1.0,951.0
179715,2015,1,29,0.54,173.0,322.0,0.0,322.0
179715,2015,2,29,0.14,4.0,29.0,0.0,29.0
179715,2015,99,29,0.5,177.0,351.0,0.0,351.0
179867,2015,1,29,0.96,1658.0,1727.0,0.0,1727.0
179867,2015,2,29,1.0,7.0,7.0,0.0,7.0
179867,2015,99,29,0.96,1665.0,1734.0,0.0,1734.0
179894,2015,1,29,0.78,357.0,457.0,0.0,457.0
179894,2015,2,29,0.5,4.0,8.0,0.0,8.0
179894,2015,99,29,0.78,361.0,465.0,0.0,465.0
179919,2015,1,29,0.58,76.0,132.0,0.0,132.0
179919,2015,2,29,0.11,2.0,18.0,0.0,18.0
179919,2015,99,29,0.52,78.0,150.0,0.0,150.0
179946,2015,1,29,0.83,176.0,212.0,0.0,212.0
179946,2015,2,29,,,,,
179946,2015,99,29,0.83,176.0,212.0,0.0,212.0
179955,2015,1,29,0.82,216.0,265.0,0.0,265.0
179955,2015,2,29,,0.0,0.0,0.0,0.0
179955,2015,99,29,0.82,216.0,265.0,0.0,265.0
179964,2015,1,29,0.75,149.0,200.0,0.0,200.0
179964,2015,2,29,,0.0,0.0,0.0,0.0
179964,2015,99,29,0.75,149.0,200.0,0.0,200.0
179991,2015,1,30,0.9,18.0,20.0,0.0,20.0
179991,2015,2,30,,,,,
179991,2015,99,30,0.9,18.0,20.0,0.0,20.0
180054,2015,1,30,0.36,35.0,100.0,2.0,98.0
180054,2015,2,30,0.67,10.0,15.0,0.0,15.0
180054,2015,99,30,0.4,45.0,115.0,2.0,113.0
180063,2015,1,30,0.59,16.0,27.0,0.0,27.0
180063,2015,2,30,,,,,
180063,2015,99,30,0.59,16.0,27.0,0.0,27.0
180081,2015,1,30,0.62,93.0,151.0,0.0,151.0
180081,2015,2,30,0.6,3.0,5.0,0.0,5.0
180081,2015,99,30,0.62,96.0,156.0,0.0,156.0
180090,2015,1,30,0.9,56.0,62.0,0.0,62.0
180090,2015,2,30,,,,,
180090,2015,99,30,0.9,56.0,62.0,0.0,62.0
180106,2015,1,30,0.79,280.0,354.0,1.0,353.0
180106,2015,2,30,,,,,
180106,2015,99,30,0.79,280.0,354.0,1.0,353.0
180151,2015,1,30,0.48,40.0,83.0,0.0,83.0
180151,2015,2,30,0.71,5.0,7.0,0.0,7.0
180151,2015,99,30,0.5,45.0,90.0,0.0,90.0
180160,2015,1,30,0.45,13.0,29.0,0.0,29.0
180160,2015,2,30,0.71,5.0,7.0,0.0,7.0
180160,2015,99,30,0.5,18.0,36.0,0.0,36.0
180179,2015,1,30,0.53,258.0,488.0,0.0,488.0
180179,2015,2,30,0.44,20.0,45.0,0.0,45.0
180179,2015,99,30,0.52,278.0,533.0,0.0,533.0
180197,2015,1,30,0.58,186.0,322.0,0.0,322.0
180197,2015,2,30,0.38,47.0,125.0,0.0,125.0
180197,2015,99,30,0.52,233.0,447.0,0.0,447.0
180203,2015,1,30,0.48,13.0,30.0,3.0,27.0
180203,2015,2,30,0.0,0.0,1.0,0.0,1.0
180203,2015,99,30,0.46,13.0,31.0,3.0,28.0
180212,2015,1,30,0.22,10.0,46.0,1.0,45.0
180212,2015,2,30,0.33,1.0,3.0,0.0,3.0
180212,2015,99,30,0.23,11.0,49.0,1.0,48.0
180249,2015,1,30,0.45,80.0,176.0,0.0,176.0
180249,2015,2,30,0.4,37.0,92.0,0.0,92.0
180249,2015,99,30,0.44,117.0,268.0,0.0,268.0
180258,2015,1,30,0.65,97.0,149.0,0.0,149.0
180258,2015,2,30,0.0,0.0,2.0,0.0,2.0
180258,2015,99,30,0.64,97.0,151.0,0.0,151.0
180276,2015,1,30,0.5,98.0,196.0,0.0,196.0
180276,2015,2,30,0.41,17.0,41.0,0.0,41.0
180276,2015,99,30,0.49,115.0,237.0,0.0,237.0
180328,2015,1,30,0.41,15.0,37.0,0.0,37.0
180328,2015,2,30,0.75,3.0,4.0,0.0,4.0
180328,2015,99,30,0.44,18.0,41.0,0.0,41.0
180373,2015,1,30,0.58,57.0,99.0,0.0,99.0
180373,2015,2,30,0.5,5.0,10.0,0.0,10.0
180373,2015,99,30,0.57,62.0,109.0,0.0,109.0
180391,2015,1,30,1.0,4.0,5.0,1.0,4.0
180391,2015,2,30,,,,,
180391,2015,99,30,1.0,4.0,5.0,1.0,4.0
180416,2015,1,30,0.73,198.0,272.0,1.0,271.0
180416,2015,2,30,0.5,1.0,2.0,0.0,2.0
180416,2015,99,30,0.73,199.0,274.0,1.0,273.0
180461,2015,1,30,0.76,1850.0,2428.0,0.0,2428.0
180461,2015,2,30,0.52,268.0,511.0,0.0,511.0
180461,2015,99,30,0.72,2118.0,2939.0,0.0,2939.0
180489,2015,1,30,0.73,1046.0,1441.0,2.0,1439.0
180489,2015,2,30,0.36,22.0,61.0,0.0,61.0
180489,2015,99,30,0.71,1068.0,1502.0,2.0,1500.0
180522,2015,1,30,0.61,117.0,196.0,3.0,193.0
180522,2015,2,30,0.11,1.0,9.0,0.0,9.0
180522,2015,99,30,0.58,118.0,205.0,3.0,202.0
180595,2015,1,30,0.71,161.0,227.0,0.0,227.0
180595,2015,2,30,,0.0,0.0,0.0,0.0
180595,2015,99,30,0.71,161.0,227.0,0.0,227.0
180647,2015,1,30,0.71,10.0,14.0,0.0,14.0
180647,2015,2,30,0.5,1.0,2.0,0.0,2.0
180647,2015,99,30,0.69,11.0,16.0,0.0,16.0
180692,2015,1,30,0.79,113.0,143.0,0.0,143.0
180692,2015,2,30,0.67,2.0,3.0,0.0,3.0
180692,2015,99,30,0.79,115.0,146.0,0.0,146.0
180771,2015,1,31,0.63,5.0,8.0,0.0,8.0
180771,2015,2,31,,,,,
180771,2015,99,31,0.63,5.0,8.0,0.0,8.0
180814,2015,1,31,0.63,47.0,75.0,0.0,75.0
180814,2015,2,31,0.36,4.0,11.0,0.0,11.0
180814,2015,99,31,0.59,51.0,86.0,0.0,86.0
180832,2015,1,31,0.71,20.0,28.0,0.0,28.0
180832,2015,2,31,0.4,2.0,5.0,0.0,5.0
180832,2015,99,31,0.67,22.0,33.0,0.0,33.0
180878,2015,1,31,0.86,43.0,50.0,0.0,50.0
180878,2015,2,31,1.0,1.0,1.0,0.0,1.0
180878,2015,99,31,0.86,44.0,51.0,0.0,51.0
180902,2015,1,31,0.69,427.0,622.0,0.0,622.0
180902,2015,2,31,0.44,80.0,182.0,0.0,182.0
180902,2015,99,31,0.63,507.0,804.0,0.0,804.0
180948,2015,1,31,0.65,298.0,460.0,0.0,460.0
180948,2015,2,31,0.17,1.0,6.0,0.0,6.0
180948,2015,99,31,0.64,299.0,466.0,0.0,466.0
180957,2015,1,31,0.79,11.0,14.0,0.0,14.0
180957,2015,2,31,,,,,
180957,2015,99,31,0.79,11.0,14.0,0.0,14.0
180984,2015,1,31,0.76,249.0,326.0,0.0,326.0
180984,2015,2,31,,,,,
180984,2015,99,31,0.76,249.0,326.0,0.0,326.0
181002,2015,1,31,0.9,924.0,1025.0,0.0,1025.0
181002,2015,2,31,,0.0,0.0,0.0,0.0
181002,2015,99,31,0.9,924.0,1025.0,0.0,1025.0
181020,2015,1,31,0.69,186.0,268.0,0.0,268.0
181020,2015,2,31,,,,,
181020,2015,99,31,0.69,186.0,268.0,0.0,268.0
181093,2015,1,31,0.93,55.0,59.0,0.0,59.0
181093,2015,2,31,,0.0,0.0,0.0,0.0
181093,2015,99,31,0.93,55.0,59.0,0.0,59.0
181127,2015,1,31,0.71,244.0,345.0,0.0,345.0
181127,2015,2,31,,0.0,0.0,0.0,0.0
181127,2015,99,31,0.71,244.0,345.0,0.0,345.0
181136,2015,1,31,0.83,10.0,12.0,0.0,12.0
181136,2015,2,31,,,,,
181136,2015,99,31,0.83,10.0,12.0,0.0,12.0
181145,2015,1,31,,,,,
181145,2015,2,31,,,,,
181145,2015,99,31,,0.0,0.0,0.0,0.0
181190,2015,1,31,0.63,31.0,49.0,0.0,49.0
181190,2015,2,31,,,,,
181190,2015,99,31,0.63,31.0,49.0,0.0,49.0
181215,2015,1,31,0.8,785.0,985.0,0.0,985.0
181215,2015,2,31,0.4,2.0,5.0,0.0,5.0
181215,2015,99,31,0.79,787.0,990.0,0.0,990.0
181242,2015,1,31,,0.0,0.0,0.0,0.0
181242,2015,2,31,0.0,0.0,1.0,0.0,1.0
181242,2015,99,31,0.0,0.0,1.0,0.0,1.0
181297,2015,1,31,0.81,22.0,27.0,0.0,27.0
181297,2015,2,31,,0.0,0.0,0.0,0.0
181297,2015,99,31,0.81,22.0,27.0,0.0,27.0
181303,2015,1,31,0.45,489.0,1075.0,0.0,1075.0
181303,2015,2,31,0.33,295.0,887.0,2.0,885.0
181303,2015,99,31,0.4,784.0,1962.0,2.0,1960.0
181312,2015,1,31,0.6,211.0,353.0,0.0,353.0
181312,2015,2,31,0.44,15.0,34.0,0.0,34.0
181312,2015,99,31,0.58,226.0,387.0,0.0,387.0
181330,2015,1,31,0.59,193.0,327.0,0.0,327.0
181330,2015,2,31,0.25,1.0,4.0,0.0,4.0
181330,2015,99,31,0.59,194.0,331.0,0.0,331.0
181376,2015,1,31,0.74,20.0,27.0,0.0,27.0
181376,2015,2,31,,0.0,0.0,0.0,0.0
181376,2015,99,31,0.74,20.0,27.0,0.0,27.0
181394,2015,1,31,0.77,1344.0,1743.0,0.0,1743.0
181394,2015,2,31,0.49,47.0,96.0,0.0,96.0
181394,2015,99,31,0.76,1391.0,1839.0,0.0,1839.0
181400,2015,1,31,1.0,1.0,1.0,0.0,1.0
181400,2015,2,31,,0.0,0.0,0.0,0.0
181400,2015,99,31,1.0,1.0,1.0,0.0,1.0
181419,2015,1,31,0.46,6.0,13.0,0.0,13.0
181419,2015,2,31,0.25,2.0,8.0,0.0,8.0
181419,2015,99,31,0.38,8.0,21.0,0.0,21.0
181428,2015,1,31,,,,,
181428,2015,2,31,,,,,
181428,2015,99,31,,0.0,0.0,0.0,0.0
181446,2015,1,31,0.79,291.0,368.0,0.0,368.0
181446,2015,2,31,,0.0,0.0,0.0,0.0
181446,2015,99,31,0.79,291.0,368.0,0.0,368.0
181464,2015,1,31,0.83,3820.0,4628.0,0.0,4628.0
181464,2015,2,31,0.5,12.0,24.0,0.0,24.0
181464,2015,99,31,0.82,3832.0,4652.0,0.0,4652.0
181491,2015,1,31,0.75,588.0,785.0,0.0,785.0
181491,2015,2,31,0.38,36.0,94.0,0.0,94.0
181491,2015,99,31,0.71,624.0,879.0,0.0,879.0
181534,2015,1,31,0.54,139.0,259.0,0.0,259.0
181534,2015,2,31,0.22,2.0,9.0,0.0,9.0
181534,2015,99,31,0.53,141.0,268.0,0.0,268.0
181543,2015,1,31,1.0,3.0,3.0,0.0,3.0
181543,2015,2,31,0.0,0.0,1.0,0.0,1.0
181543,2015,99,31,0.75,3.0,4.0,0.0,4.0
181604,2015,1,31,0.83,59.0,71.0,0.0,71.0
181604,2015,2,31,,,,,
181604,2015,99,31,0.83,59.0,71.0,0.0,71.0
181640,2015,1,31,0.6,635.0,1064.0,0.0,1064.0
181640,2015,2,31,0.45,139.0,306.0,0.0,306.0
181640,2015,99,31,0.56,774.0,1370.0,0.0,1370.0
181738,2015,1,31,0.71,92.0,130.0,0.0,130.0
181738,2015,2,31,,0.0,0.0,0.0,0.0
181738,2015,99,31,0.71,92.0,130.0,0.0,130.0
181756,2015,1,31,,,,,
181756,2015,2,31,,,,,
181756,2015,99,31,,0.0,0.0,0.0,0.0
181765,2015,1,31,0.65,79.0,122.0,1.0,121.0
181765,2015,2,31,,,,,
181765,2015,99,31,0.65,79.0,122.0,1.0,121.0
181783,2015,1,31,0.72,490.0,680.0,0.0,680.0
181783,2015,2,31,0.4,2.0,5.0,0.0,5.0
181783,2015,99,31,0.72,492.0,685.0,0.0,685.0
181792,2015,1,31,,,,,
181792,2015,2,31,,,,,
181792,2015,99,31,,0.0,0.0,0.0,0.0
181817,2015,1,31,0.52,174.0,336.0,1.0,335.0
181817,2015,2,31,0.31,22.0,71.0,0.0,71.0
181817,2015,99,31,0.48,196.0,407.0,1.0,406.0
181853,2015,1,31,0.64,54.0,85.0,0.0,85.0
181853,2015,2,31,,,,,
181853,2015,99,31,0.64,54.0,85.0,0.0,85.0
181880,2015,1,32,0.11,6.0,56.0,0.0,56.0
181880,2015,2,32,,,,,
181880,2015,99,32,0.11,6.0,56.0,0.0,56.0
181941,2015,1,32,0.59,63.0,106.0,0.0,106.0
181941,2015,2,32,,,,,
181941,2015,99,32,0.59,63.0,106.0,0.0,106.0
182005,2015,1,32,,0.0,0.0,0.0,0.0
182005,2015,2,32,,0.0,0.0,0.0,0.0
182005,2015,99,32,,0.0,0.0,0.0,0.0
182111,2015,1,32,0.45,68.0,150.0,0.0,150.0
182111,2015,2,32,0.33,6.0,18.0,0.0,18.0
182111,2015,99,32,0.44,74.0,168.0,0.0,168.0
182148,2015,1,32,0.58,22.0,38.0,0.0,38.0
182148,2015,2,32,0.0,0.0,1.0,0.0,1.0
182148,2015,99,32,0.56,22.0,39.0,0.0,39.0
182281,2015,1,32,0.74,2754.0,3716.0,0.0,3716.0
182281,2015,2,32,0.51,75.0,147.0,0.0,147.0
182281,2015,99,32,0.73,2829.0,3863.0,0.0,3863.0
182290,2015,1,32,0.81,2697.0,3332.0,0.0,3332.0
182290,2015,2,32,0.47,26.0,55.0,0.0,55.0
182290,2015,99,32,0.8,2723.0,3387.0,0.0,3387.0
182306,2015,1,32,0.65,13.0,20.0,0.0,20.0
182306,2015,2,32,0.63,10.0,16.0,0.0,16.0
182306,2015,99,32,0.64,23.0,36.0,0.0,36.0
182458,2015,1,32,0.73,83.0,113.0,0.0,113.0
182458,2015,2,32,,0.0,0.0,0.0,0.0
182458,2015,99,32,0.73,83.0,113.0,0.0,113.0
182500,2015,1,32,0.66,423.0,642.0,0.0,642.0
182500,2015,2,32,0.44,342.0,770.0,0.0,770.0
182500,2015,99,32,0.54,765.0,1412.0,0.0,1412.0
182564,2015,1,32,0.57,4.0,7.0,0.0,7.0
182564,2015,2,32,1.0,1.0,1.0,0.0,1.0
182564,2015,99,32,0.63,5.0,8.0,0.0,8.0
182634,2015,1,33,0.78,258.0,331.0,0.0,331.0
182634,2015,2,33,,,,,
182634,2015,99,33,0.78,258.0,331.0,0.0,331.0
182652,2015,1,33,0.96,43.0,45.0,0.0,45.0
182652,2015,2,33,,,,,
182652,2015,99,33,0.96,43.0,45.0,0.0,45.0
182661,2015,1,33,0.68,102.0,152.0,1.0,151.0
182661,2015,2,33,0.33,1.0,3.0,0.0,3.0
182661,2015,99,33,0.67,103.0,155.0,1.0,154.0
182670,2015,1,33,0.96,1111.0,1152.0,0.0,1152.0
182670,2015,2,33,,,,,
182670,2015,99,33,0.96,1111.0,1152.0,0.0,1152.0
182704,2015,1,33,0.75,3.0,4.0,0.0,4.0
182704,2015,2,33,0.75,3.0,4.0,0.0,4.0
182704,2015,99,33,0.75,6.0,8.0,0.0,8.0
182722,2015,1,33,0.75,6.0,8.0,0.0,8.0
182722,2015,2,33,1.0,2.0,2.0,0.0,2.0
182722,2015,99,33,0.8,8.0,10.0,0.0,10.0
182795,2015,1,33,0.67,304.0,456.0,0.0,456.0
182795,2015,2,33,,,,,
182795,2015,99,33,0.67,304.0,456.0,0.0,456.0
182865,2015,1,33,0.36,5.0,14.0,0.0,14.0
182865,2015,2,33,,0.0,0.0,0.0,0.0
182865,2015,99,33,0.36,5.0,14.0,0.0,14.0
182892,2015,1,33,0.86,31.0,36.0,0.0,36.0
182892,2015,2,33,1.0,2.0,2.0,0.0,2.0
182892,2015,99,33,0.87,33.0,38.0,0.0,38.0
182917,2015,1,33,1.0,15.0,15.0,0.0,15.0
182917,2015,2,33,,,,,
182917,2015,99,33,1.0,15.0,15.0,0.0,15.0
182953,2015,1,33,0.8,37.0,46.0,0.0,46.0
182953,2015,2,33,0.71,5.0,7.0,0.0,7.0
182953,2015,99,33,0.79,42.0,53.0,0.0,53.0
182980,2015,1,33,0.57,188.0,328.0,0.0,328.0
182980,2015,2,33,0.33,3.0,9.0,0.0,9.0
182980,2015,99,33,0.57,191.0,337.0,0.0,337.0
182999,2015,1,33,0.94,34.0,37.0,1.0,36.0
182999,2015,2,33,0.67,2.0,3.0,0.0,3.0
182999,2015,99,33,0.92,36.0,40.0,1.0,39.0
183026,2015,1,33,0.61,937.0,1542.0,0.0,1542.0
183026,2015,2,33,0.43,389.0,895.0,0.0,895.0
183026,2015,99,33,0.54,1326.0,2437.0,0.0,2437.0
183035,2015,1,33,,,,,
183035,2015,2,33,,,,,
183035,2015,99,33,,0.0,0.0,0.0,0.0
183044,2015,1,33,0.85,2667.0,3129.0,0.0,3129.0
183044,2015,2,33,,,,,
183044,2015,99,33,0.85,2667.0,3129.0,0.0,3129.0
183062,2015,1,33,0.73,927.0,1266.0,3.0,1263.0
183062,2015,2,33,1.0,1.0,1.0,0.0,1.0
183062,2015,99,33,0.73,928.0,1267.0,3.0,1264.0
183071,2015,1,33,0.81,43.0,53.0,0.0,53.0
183071,2015,2,33,0.0,0.0,1.0,0.0,1.0
183071,2015,99,33,0.8,43.0,54.0,0.0,54.0
183080,2015,1,33,0.76,571.0,750.0,0.0,750.0
183080,2015,2,33,1.0,1.0,1.0,0.0,1.0
183080,2015,99,33,0.76,572.0,751.0,0.0,751.0
183099,2015,1,33,0.65,517.0,797.0,1.0,796.0
183099,2015,2,33,0.51,146.0,287.0,0.0,287.0
183099,2015,99,33,0.61,663.0,1084.0,1.0,1083.0
183105,2015,1,33,0.66,65.0,98.0,0.0,98.0
183105,2015,2,33,0.62,47.0,76.0,0.0,76.0
183105,2015,99,33,0.64,112.0,174.0,0.0,174.0
183114,2015,1,33,0.57,31.0,54.0,0.0,54.0
183114,2015,2,33,0.37,45.0,123.0,1.0,122.0
183114,2015,99,33,0.43,76.0,177.0,1.0,176.0
183123,2015,1,33,0.6,122.0,204.0,0.0,204.0
183123,2015,2,33,0.4,51.0,128.0,0.0,128.0
183123,2015,99,33,0.52,173.0,332.0,0.0,332.0
183132,2015,1,33,0.41,130.0,315.0,0.0,315.0
183132,2015,2,33,0.39,111.0,286.0,0.0,286.0
183132,2015,99,33,0.4,241.0,601.0,0.0,601.0
183141,2015,1,33,0.64,169.0,264.0,0.0,264.0
183141,2015,2,33,0.55,129.0,236.0,0.0,236.0
183141,2015,99,33,0.6,298.0,500.0,0.0,500.0
183150,2015,1,33,0.67,135.0,202.0,0.0,202.0
183150,2015,2,33,0.49,101.0,208.0,0.0,208.0
183150,2015,99,33,0.58,236.0,410.0,0.0,410.0
183202,2015,1,33,1.0,8.0,8.0,0.0,8.0
183202,2015,2,33,,,,,
183202,2015,99,33,1.0,8.0,8.0,0.0,8.0
183211,2015,1,33,0.77,133.0,172.0,0.0,172.0
183211,2015,2,33,0.5,2.0,4.0,0.0,4.0
183211,2015,99,33,0.77,135.0,176.0,0.0,176.0
183239,2015,1,33,0.9,473.0,523.0,0.0,523.0
183239,2015,2,33,,0.0,0.0,0.0,0.0
183239,2015,99,33,0.9,473.0,523.0,0.0,523.0
183248,2015,1,33,,0.0,0.0,0.0,0.0
183248,2015,2,33,,,,,
183248,2015,99,33,,0.0,0.0,0.0,0.0
183257,2015,1,33,0.56,24.0,43.0,0.0,43.0
183257,2015,2,33,0.18,2.0,11.0,0.0,11.0
183257,2015,99,33,0.48,26.0,54.0,0.0,54.0
183275,2015,1,33,0.86,18.0,21.0,0.0,21.0
183275,2015,2,33,,,,,
183275,2015,99,33,0.86,18.0,21.0,0.0,21.0
183488,2015,1,34,0.65,71.0,109.0,0.0,109.0
183488,2015,2,34,0.67,10.0,15.0,0.0,15.0
183488,2015,99,34,0.65,81.0,124.0,0.0,124.0
183600,2015,1,34,1.0,5.0,5.0,0.0,5.0
183600,2015,2,34,1.0,3.0,4.0,1.0,3.0
183600,2015,99,34,1.0,8.0,9.0,1.0,8.0
183655,2015,1,34,0.58,622.0,1075.0,0.0,1075.0
183655,2015,2,34,0.37,212.0,576.0,0.0,576.0
183655,2015,99,34,0.51,834.0,1651.0,0.0,1651.0
183725,2015,1,34,0.88,122.0,138.0,0.0,138.0
183725,2015,2,34,,,,,
183725,2015,99,34,0.88,122.0,138.0,0.0,138.0
183743,2015,1,34,0.63,1709.0,2713.0,0.0,2713.0
183743,2015,2,34,0.5,334.0,673.0,0.0,673.0
183743,2015,99,34,0.6,2043.0,3386.0,0.0,3386.0
183789,2015,1,34,0.63,171.0,271.0,0.0,271.0
183789,2015,2,34,0.38,3.0,8.0,0.0,8.0
183789,2015,99,34,0.62,174.0,279.0,0.0,279.0
183804,2015,1,34,,,,,
183804,2015,2,34,,,,,
183804,2015,99,34,,0.0,0.0,0.0,0.0
183822,2015,1,34,0.7,301.0,432.0,0.0,432.0
183822,2015,2,34,0.27,4.0,15.0,0.0,15.0
183822,2015,99,34,0.68,305.0,447.0,0.0,447.0
183859,2015,1,34,0.68,1534.0,2245.0,0.0,2245.0
183859,2015,2,34,0.53,254.0,482.0,0.0,482.0
183859,2015,99,34,0.66,1788.0,2727.0,0.0,2727.0
183877,2015,1,34,0.63,1071.0,1713.0,0.0,1713.0
183877,2015,2,34,0.35,160.0,453.0,0.0,453.0
183877,2015,99,34,0.57,1231.0,2166.0,0.0,2166.0
183910,2015,1,34,0.82,316.0,386.0,0.0,386.0
183910,2015,2,34,,,,,
183910,2015,99,34,0.82,316.0,386.0,0.0,386.0
183938,2015,1,34,0.59,1012.0,1727.0,0.0,1727.0
183938,2015,2,34,0.36,186.0,521.0,0.0,521.0
183938,2015,99,34,0.53,1198.0,2248.0,0.0,2248.0
183974,2015,1,34,0.78,180.0,230.0,0.0,230.0
183974,2015,2,34,0.0,0.0,2.0,0.0,2.0
183974,2015,99,34,0.78,180.0,232.0,0.0,232.0
183983,2015,1,34,0.83,43.0,52.0,0.0,52.0
183983,2015,2,34,,,,,
183983,2015,99,34,0.83,43.0,52.0,0.0,52.0
184047,2015,1,34,0.83,99.0,119.0,0.0,119.0
184047,2015,2,34,,,,,
184047,2015,99,34,0.83,99.0,119.0,0.0,119.0
184056,2015,1,34,0.78,100.0,129.0,0.0,129.0
184056,2015,2,34,0.83,29.0,35.0,0.0,35.0
184056,2015,99,34,0.79,129.0,164.0,0.0,164.0
184092,2015,1,34,0.6,72.0,121.0,0.0,121.0
184092,2015,2,34,,,,,
184092,2015,99,34,0.6,72.0,121.0,0.0,121.0
184153,2015,1,34,,,,,
184153,2015,2,34,,,,,
184153,2015,99,34,,0.0,0.0,0.0,0.0
184180,2015,1,34,0.7,922.0,1313.0,0.0,1313.0
184180,2015,2,34,0.56,262.0,472.0,0.0,472.0
184180,2015,99,34,0.66,1184.0,1785.0,0.0,1785.0
184205,2015,1,34,0.61,459.0,753.0,0.0,753.0
184205,2015,2,34,0.4,99.0,246.0,0.0,246.0
184205,2015,99,34,0.56,558.0,999.0,0.0,999.0
184278,2015,1,34,,,,,
184278,2015,2,34,,,,,
184278,2015,99,34,,0.0,0.0,0.0,0.0
184348,2015,1,34,0.85,257.0,302.0,0.0,302.0
184348,2015,2,34,,0.0,0.0,0.0,0.0
184348,2015,99,34,0.85,257.0,302.0,0.0,302.0
184357,2015,1,34,0.85,11.0,13.0,0.0,13.0
184357,2015,2,34,0.6,3.0,5.0,0.0,5.0
184357,2015,99,34,0.78,14.0,18.0,0.0,18.0
184427,2015,1,34,0.84,80.0,95.0,0.0,95.0
184427,2015,2,34,0.74,14.0,19.0,0.0,19.0
184427,2015,99,34,0.82,94.0,114.0,0.0,114.0
184481,2015,1,34,0.56,1038.0,1838.0,0.0,1838.0
184481,2015,2,34,0.4,179.0,449.0,0.0,449.0
184481,2015,99,34,0.53,1217.0,2287.0,0.0,2287.0
184506,2015,1,34,0.6,29.0,48.0,0.0,48.0
184506,2015,2,34,0.55,6.0,11.0,0.0,11.0
184506,2015,99,34,0.59,35.0,59.0,0.0,59.0
184603,2015,1,34,0.74,343.0,461.0,0.0,461.0
184603,2015,2,34,0.5,2.0,4.0,0.0,4.0
184603,2015,99,34,0.74,345.0,465.0,0.0,465.0
184612,2015,1,34,0.84,226.0,270.0,0.0,270.0
184612,2015,2,34,,0.0,0.0,0.0,0.0
184612,2015,99,34,0.84,226.0,270.0,0.0,270.0
184694,2015,1,34,0.82,569.0,698.0,0.0,698.0
184694,2015,2,34,0.5,2.0,4.0,0.0,4.0
184694,2015,99,34,0.81,571.0,702.0,0.0,702.0
184746,2015,1,34,0.77,72.0,93.0,0.0,93.0
184746,2015,2,34,0.72,13.0,18.0,0.0,18.0
184746,2015,99,34,0.77,85.0,111.0,0.0,111.0
184773,2015,1,34,0.78,178.0,228.0,0.0,228.0
184773,2015,2,34,0.0,0.0,2.0,0.0,2.0
184773,2015,99,34,0.77,178.0,230.0,0.0,230.0
184782,2015,1,34,0.86,1965.0,2278.0,0.0,2278.0
184782,2015,2,34,0.56,5.0,9.0,0.0,9.0
184782,2015,99,34,0.86,1970.0,2287.0,0.0,2287.0
184791,2015,1,34,0.63,1134.0,1804.0,0.0,1804.0
184791,2015,2,34,0.47,203.0,434.0,0.0,434.0
184791,2015,99,34,0.6,1337.0,2238.0,0.0,2238.0
184816,2015,1,34,0.48,14.0,29.0,0.0,29.0
184816,2015,2,34,0.67,4.0,6.0,0.0,6.0
184816,2015,99,34,0.51,18.0,35.0,0.0,35.0
184870,2015,1,34,0.62,63.0,102.0,0.0,102.0
184870,2015,2,34,0.53,24.0,45.0,0.0,45.0
184870,2015,99,34,0.59,87.0,147.0,0.0,147.0
184959,2015,1,34,,0.0,0.0,0.0,0.0
184959,2015,2,34,,0.0,0.0,0.0,0.0
184959,2015,99,34,,0.0,0.0,0.0,0.0
184968,2015,1,34,,0.0,0.0,0.0,0.0
184968,2015,2,34,,0.0,0.0,0.0,0.0
184968,2015,99,34,,0.0,0.0,0.0,0.0
184995,2015,1,34,0.55,1091.0,1987.0,0.0,1987.0
184995,2015,2,34,0.38,165.0,432.0,0.0,432.0
184995,2015,99,34,0.52,1256.0,2419.0,0.0,2419.0
185129,2015,1,34,0.74,462.0,624.0,0.0,624.0
185129,2015,2,34,0.73,49.0,67.0,0.0,67.0
185129,2015,99,34,0.74,511.0,691.0,0.0,691.0
185174,2015,1,34,0.88,28.0,32.0,0.0,32.0
185174,2015,2,34,,,,,
185174,2015,99,34,0.88,28.0,32.0,0.0,32.0
185262,2015,1,34,0.74,1104.0,1483.0,0.0,1483.0
185262,2015,2,34,0.63,12.0,19.0,0.0,19.0
185262,2015,99,34,0.74,1116.0,1502.0,0.0,1502.0
185332,2015,1,34,0.74,84.0,114.0,0.0,114.0
185332,2015,2,34,0.69,18.0,26.0,0.0,26.0
185332,2015,99,34,0.73,102.0,140.0,0.0,140.0
185396,2015,1,34,0.8,199.0,248.0,0.0,248.0
185396,2015,2,34,0.71,32.0,45.0,0.0,45.0
185396,2015,99,34,0.79,231.0,293.0,0.0,293.0
185466,2015,1,34,0.91,128.0,141.0,0.0,141.0
185466,2015,2,34,0.83,34.0,41.0,0.0,41.0
185466,2015,99,34,0.89,162.0,182.0,0.0,182.0
185509,2015,1,34,0.65,696.0,1075.0,0.0,1075.0
185509,2015,2,34,0.4,297.0,734.0,0.0,734.0
