year,unitid,reqt_test_scores,open_admissions_policy,reqt_hs_gpa,reqt_recommendations,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2015,164562,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,164580,Required,No,Required,Required,399.0,76.0,34.0,6.0,580.0,720.0,620.0,720.0,27.0,30.0,26.0,31.0,27.0,29.0,590.0,660.0,,
2015,164599,Unreported,No,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164614,Required,No,Recommended,Required,6.0,50.0,6.0,50.0,520.0,550.0,460.0,500.0,18.0,18.0,18.0,20.0,17.0,21.0,490.0,500.0,6.0,8.0
2015,164632,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,164641,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164678,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164720,Required,No,Required,Recommended,357.0,86.0,71.0,17.0,450.0,550.0,450.0,560.0,19.0,25.0,18.0,25.0,17.0,25.0,430.0,540.0,,
2015,164739,Required,No,Recommended,Required,762.0,83.0,303.0,33.0,540.0,640.0,600.0,690.0,26.0,30.0,,,,,550.0,650.0,,
2015,164748,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,164775,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164845,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164872,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164915,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,164924,Required,No,Required,Required,1438.0,67.0,1055.0,49.0,620.0,720.0,640.0,750.0,30.0,33.0,30.0,34.0,28.0,33.0,640.0,730.0,8.0,10.0
2015,164933,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,164988,Required,No,Required,Required,2802.0,77.0,1390.0,38.0,580.0,680.0,620.0,730.0,27.0,31.0,26.0,31.0,27.0,33.0,600.0,690.0,8.0,9.0
2015,165015,Required,No,Recommended,Required,497.0,62.0,243.0,30.0,600.0,700.0,650.0,770.0,29.0,32.0,29.0,34.0,28.0,32.0,640.0,710.0,8.0,9.0
2015,165024,Required,No,Required,Recommended,1397.0,91.0,87.0,6.0,440.0,550.0,450.0,550.0,19.0,24.0,,,,,,,,
2015,165033,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165060,Recommended,No,Required,Recommended,,,,,,,,,,,,,,,,,,
2015,165112,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165167,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165194,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165255,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165264,Neither required nor recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,165334,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,165495,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165529,Required,No,Required,Required,455.0,96.0,54.0,11.0,430.0,510.0,420.0,520.0,18.0,22.0,16.0,22.0,16.0,23.0,,,,
2015,165556,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165574,Recommended,No,Required,Recommended,,,,,,,,,,,,,,,,,,
2015,165608,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2015,165635,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165644,Required,No,Required,Recommended,94.0,82.0,20.0,18.0,420.0,550.0,420.0,560.0,18.0,24.0,17.0,24.0,19.0,25.0,410.0,540.0,7.0,8.0
2015,165662,Required,No,Recommended,Required,738.0,81.0,308.0,34.0,560.0,670.0,540.0,640.0,25.0,29.0,25.0,32.0,23.0,28.0,560.0,660.0,8.0,10.0
2015,165671,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,165699,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,165705,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165750,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165802,Recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,165820,Required,No,Required,Recommended,741.0,94.0,67.0,9.0,450.0,540.0,450.0,550.0,18.0,23.0,,,,,430.0,520.0,,
2015,165866,Required,No,Required,Recommended,806.0,94.0,22.0,3.0,430.0,540.0,440.0,540.0,19.0,23.0,,,,,430.0,530.0,,
2015,165884,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165936,Required,No,Required,Required,373.0,84.0,110.0,25.0,480.0,620.0,470.0,610.0,23.0,29.0,23.0,30.0,22.0,28.0,460.0,620.0,8.0,9.0
2015,165945,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,165981,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166009,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166018,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,166027,Required,No,Recommended,Required,1333.0,80.0,641.0,39.0,700.0,800.0,700.0,800.0,32.0,35.0,33.0,35.0,31.0,35.0,710.0,790.0,8.0,10.0
2015,166045,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166054,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166063,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166124,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,166133,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166294,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166319,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166328,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166391,Required,No,Required,Required,445.0,90.0,65.0,13.0,440.0,530.0,430.0,530.0,18.0,23.0,,,,,430.0,530.0,,
2015,166407,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166452,Required,No,Required,Required,347.0,91.0,81.0,21.0,490.0,600.0,470.0,570.0,21.0,25.0,21.0,27.0,19.0,24.0,490.0,590.0,6.0,8.0
2015,166489,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,166498,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166513,Required,No,Required,Required,1468.0,90.0,309.0,19.0,550.0,650.0,550.0,650.0,23.0,29.0,22.0,29.0,23.0,29.0,,,,
2015,166586,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166595,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166601,Unreported,No,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166629,Required,No,Required,Required,4046.0,87.0,1240.0,27.0,550.0,640.0,580.0,670.0,25.0,30.0,,,,,,,,
2015,166638,Required,No,Required,Required,1137.0,67.0,0.0,0.0,470.0,570.0,480.0,590.0,,,,,,,,,,
2015,166647,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166656,Required,No,Required,Required,677.0,87.0,164.0,21.0,460.0,570.0,490.0,610.0,21.0,26.0,19.0,27.0,21.0,28.0,470.0,580.0,8.0,9.0
2015,166665,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166674,Required,No,Required,Required,258.0,88.0,35.0,12.0,500.0,620.0,470.0,580.0,21.0,26.0,,,,,480.0,600.0,,
2015,166683,Required,No,Recommended,Required,889.0,80.0,518.0,47.0,680.0,780.0,750.0,800.0,33.0,35.0,33.0,35.0,34.0,36.0,690.0,780.0,8.0,10.0
2015,166692,Required,No,Required,Required,355.0,92.0,31.0,8.0,480.0,570.0,500.0,590.0,20.0,23.0,,,,,460.0,550.0,,
2015,166708,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166717,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166805,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166823,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166850,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,166869,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166887,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166911,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166939,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,166948,Required,No,Required,Recommended,381.0,88.0,68.0,16.0,400.0,510.0,400.0,500.0,16.0,22.0,,,,,390.0,500.0,,
2015,166957,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166975,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,166984,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,167020,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167039,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167057,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,167093,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167181,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167215,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167224,Neither required nor recommended,No,Neither required nor recommended,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,167251,Neither required nor recommended,No,Required,Recommended,,,,,,,,,,,,,,,,,,
2015,167260,Recommended,No,Required,Recommended,,,,,,,,,,,,,,,,,,
2015,167288,Required,No,Required,Required,247.0,91.0,30.0,11.0,440.0,580.0,450.0,550.0,21.0,25.0,,,,,,,,
2015,167297,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167312,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167321,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167358,Required,No,Required,Required,1182.0,42.0,1194.0,43.0,660.0,740.0,680.0,770.0,31.0,34.0,27.0,34.0,27.0,34.0,640.0,730.0,7.0,9.0
2015,167376,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167394,Required,No,Required,Recommended,163.0,94.0,28.0,16.0,440.0,530.0,430.0,540.0,19.0,24.0,,,,,430.0,530.0,,
2015,167455,Required,No,Required,Required,37.0,38.0,0.0,0.0,340.0,430.0,340.0,440.0,,,,,,,340.0,440.0,,
2015,167464,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167525,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167534,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167598,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,167631,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167677,Unreported,No,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167729,Recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,167738,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167783,Required,No,Required,Required,409.0,86.0,129.0,27.0,540.0,630.0,520.0,610.0,24.0,29.0,23.0,30.0,22.0,27.0,530.0,630.0,,
2015,167792,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,167835,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,167871,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2015,167899,Required,No,Required,Required,509.0,93.0,119.0,22.0,460.0,560.0,470.0,580.0,20.0,26.0,20.0,25.0,20.0,26.0,,,,
2015,167905,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,167987,Required,No,Required,Recommended,1367.0,96.0,149.0,10.0,450.0,560.0,470.0,570.0,19.0,25.0,,,,,430.0,550.0,,
2015,167996,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,168005,Required,No,Recommended,Required,1063.0,80.0,218.0,16.0,450.0,560.0,460.0,560.0,20.0,26.0,,,,,450.0,560.0,,
2015,168032,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168148,Required,No,Required,Required,730.0,54.0,630.0,46.0,680.0,750.0,690.0,770.0,30.0,33.0,,,,,680.0,750.0,,
2015,168218,Required,No,Recommended,Required,401.0,67.0,289.0,49.0,640.0,740.0,650.0,750.0,27.0,33.0,31.0,34.0,27.0,32.0,650.0,750.0,8.0,10.0
2015,168227,Required,No,Required,Required,839.0,87.0,181.0,19.0,470.0,580.0,520.0,630.0,22.0,27.0,20.0,26.0,22.0,27.0,450.0,560.0,,
2015,168254,Required,No,Required,Required,658.0,92.0,149.0,21.0,470.0,570.0,490.0,610.0,22.0,27.0,,,,,,,,
2015,168263,Required,No,Required,Neither required nor recommended,1171.0,91.0,140.0,11.0,450.0,540.0,460.0,550.0,19.0,24.0,,,,,430.0,530.0,,
2015,168281,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,168290,Required,No,Required,Recommended,198.0,91.0,36.0,17.0,410.0,542.0,400.0,520.0,18.0,24.0,,,,,,,,
2015,168342,Required,No,Neither required nor recommended,Required,411.0,75.0,248.0,45.0,670.0,780.0,660.0,770.0,31.0,34.0,32.0,35.0,29.0,34.0,670.0,780.0,,
2015,168421,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2015,168430,Required,No,Required,Recommended,751.0,92.0,68.0,8.0,455.0,550.0,470.0,560.0,20.0,25.0,18.0,24.0,19.0,24.0,440.0,540.0,,
2015,168528,Required,No,Required,Neither required nor recommended,30.0,6.0,472.0,92.0,408.0,540.0,440.0,573.0,19.0,24.0,17.0,24.0,17.0,25.0,,,,
2015,168546,Required,No,Required,Required,9.0,2.0,447.0,98.0,500.0,600.0,440.0,560.0,21.0,27.0,21.0,27.0,20.0,26.0,410.0,580.0,7.0,8.0
2015,168555,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168573,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168591,Required,No,Required,Required,26.0,8.0,336.0,100.0,518.0,650.0,510.0,670.0,21.0,27.0,21.0,26.0,19.0,26.0,500.0,548.0,7.0,8.0
2015,168607,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168740,Required,No,Required,Required,129.0,48.0,183.0,68.0,480.0,620.0,480.0,620.0,20.0,27.0,20.0,28.0,18.0,27.0,480.0,600.0,6.0,8.0
2015,168786,Required,No,Required,Recommended,3.0,1.0,367.0,99.0,,,,,21.0,26.0,21.0,27.0,19.0,26.0,,,,
2015,168838,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168847,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168883,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,168892,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169071,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169080,Required,No,Required,Required,270.0,29.0,770.0,82.0,520.0,670.0,530.0,670.0,23.0,30.0,22.0,29.0,23.0,32.0,,,,
2015,169099,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169187,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169220,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169248,Required,No,Required,Recommended,70.0,2.0,3415.0,98.0,470.0,560.0,430.0,580.0,20.0,25.0,19.0,25.0,18.0,25.0,455.0,560.0,,
2015,169275,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169284,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169327,Required,No,Required,Neither required nor recommended,0.0,0.0,54.0,61.0,,,,,18.0,22.0,15.0,21.0,17.0,22.0,,,2.0,8.0
2015,169363,Required,No,Required,Recommended,0.0,0.0,148.0,100.0,,,,,19.0,23.0,19.0,24.0,17.0,24.0,,,,
2015,169424,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169442,Required,No,Required,Recommended,39.0,14.0,243.0,85.0,,,,,20.0,26.0,,,,,,,,
2015,169479,Recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,169503,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169521,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169576,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169628,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169655,Recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2015,169716,Required,No,Required,Recommended,28.0,5.0,473.0,92.0,443.0,608.0,458.0,628.0,22.0,27.0,21.0,27.0,20.0,27.0,425.0,608.0,,
2015,169734,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169761,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169798,Required,No,Required,Neither required nor recommended,136.0,5.0,2758.0,96.0,430.0,580.0,443.0,580.0,19.0,25.0,19.0,25.0,17.0,24.0,430.0,550.0,,
2015,169910,Required,No,Required,Neither required nor recommended,267.0,14.0,1898.0,97.0,410.0,540.0,470.0,580.0,19.0,24.0,17.0,25.0,17.0,24.0,410.0,500.0,,
2015,169947,Neither required nor recommended,No,Neither required nor recommended,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,169974,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,169983,Required,No,Required,Recommended,48.0,11.0,405.0,93.0,520.0,628.0,580.0,670.0,24.0,29.0,23.0,29.0,26.0,30.0,,,,
2015,169992,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170000,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,170037,Required,No,Required,Required,45.0,13.0,292.0,88.0,478.0,578.0,463.0,580.0,19.0,25.0,19.0,25.0,18.0,25.0,,,,
2015,170046,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170055,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170082,Required,No,Required,Neither required nor recommended,109.0,3.0,4062.0,99.0,450.0,580.0,510.0,630.0,21.0,26.0,21.0,26.0,20.0,26.0,,,,
2015,170091,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170240,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170286,Required,No,Recommended,Required,149.0,40.0,363.0,98.0,620.0,750.0,580.0,660.0,27.0,31.0,27.0,33.0,25.0,30.0,610.0,730.0,,
2015,170301,Required,No,Required,Neither required nor recommended,87.0,11.0,754.0,95.0,540.0,650.0,550.0,670.0,24.0,29.0,23.0,30.0,23.0,28.0,,,,
2015,170417,Neither required nor recommended,No,Neither required nor recommended,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2015,170444,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170514,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170532,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,170541,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170550,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170587,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170611,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170620,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170639,Required,No,Recommended,Neither required nor recommended,17.0,4.0,406.0,93.0,390.0,530.0,450.0,560.0,19.0,25.0,18.0,25.0,18.0,25.0,380.0,520.0,6.0,8.0
2015,170657,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170675,Required,No,Required,Required,41.0,12.0,305.0,87.0,460.0,590.0,500.0,630.0,22.0,29.0,21.0,28.0,22.0,28.0,410.0,550.0,,
2015,170736,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170790,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,170806,Required,No,Required,Recommended,2.0,1.0,172.0,95.0,,,,,20.0,24.0,18.0,25.0,18.0,24.0,,,7.0,8.0
2015,170842,Required,No,Required,Recommended,0.0,0.0,84.0,86.0,,,,,14.0,18.0,11.0,18.0,15.0,17.0,,,6.0,8.0
2015,170967,Required,No,Required,Recommended,3.0,2.0,154.0,96.0,390.0,480.0,415.0,510.0,17.0,23.0,16.0,22.0,16.0,23.0,,,,
2015,170976,Required,No,Required,Required,1674.0,28.0,5132.0,85.0,630.0,730.0,660.0,770.0,29.0,33.0,30.0,34.0,28.0,34.0,640.0,730.0,8.0,9.0
2015,171012,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171100,Required,No,Required,Recommended,1049.0,13.0,6784.0,83.0,450.0,580.0,530.0,680.0,23.0,28.0,23.0,29.0,23.0,28.0,460.0,580.0,8.0,9.0
2015,171128,Required,No,Required,Neither required nor recommended,79.0,6.0,1230.0,96.0,540.0,670.0,560.0,690.0,24.0,29.0,23.0,29.0,25.0,29.0,500.0,630.0,,
2015,171137,Required,No,Required,Recommended,33.0,3.0,959.0,97.0,,,490.0,620.0,21.0,27.0,21.0,28.0,21.0,27.0,440.0,590.0,,
2015,171146,Required,No,Required,Recommended,13.0,2.0,602.0,94.0,470.0,530.0,490.0,640.0,18.0,24.0,16.0,24.0,17.0,24.0,455.0,535.0,,
2015,171155,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171225,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171234,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171261,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171298,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171304,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171313,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171322,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171395,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171456,Required,No,Required,Neither required nor recommended,64.0,4.0,1343.0,94.0,440.0,580.0,450.0,580.0,19.0,24.0,17.0,24.0,17.0,24.0,430.0,550.0,,
2015,171465,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171483,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171492,Required,No,Required,Recommended,29.0,9.0,311.0,95.0,420.0,530.0,470.0,550.0,20.0,24.0,19.0,24.0,19.0,25.0,,,,
2015,171535,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171571,Required,No,Required,Recommended,44.0,2.0,2695.0,99.0,440.0,560.0,490.0,590.0,20.0,26.0,18.0,26.0,20.0,26.0,,,,
2015,171599,Required,No,Required,Neither required nor recommended,12.0,5.0,236.0,96.0,390.0,540.0,370.0,590.0,17.0,22.0,15.0,22.0,16.0,23.0,,,,
2015,171775,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171881,Required,No,Required,Neither required nor recommended,14.0,5.0,38.0,84.0,,,395.0,570.0,19.0,24.0,19.0,25.0,17.0,24.0,370.0,530.0,,
2015,171988,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,171997,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172015,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172033,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2015,172051,Required,No,Required,Neither required nor recommended,0.0,0.0,1354.0,86.0,,,,,19.0,25.0,19.0,25.0,18.0,25.0,,,,
2015,172200,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172264,Required,No,Required,Neither required nor recommended,15.0,5.0,294.0,97.0,420.0,510.0,460.0,540.0,18.0,26.0,17.0,24.0,17.0,24.0,,,,
2015,172291,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172307,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172325,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172334,Required,No,Required,Required,22.0,8.0,269.0,93.0,525.0,640.0,460.0,600.0,20.0,26.0,19.0,27.0,18.0,26.0,,,,
2015,172422,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172440,Required,No,Required,Neither required nor recommended,31.0,19.0,135.0,82.0,370.0,500.0,380.0,490.0,16.0,21.0,14.0,21.0,15.0,20.0,330.0,460.0,,
2015,172477,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172495,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172608,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172617,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172635,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172644,Required,No,Required,Neither required nor recommended,0.0,0.0,2484.0,97.0,,,,,20.0,26.0,20.0,27.0,18.0,26.0,,,,
2015,172671,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172680,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172699,Required,No,Required,Neither required nor recommended,33.0,1.0,2887.0,97.0,430.0,590.0,450.0,570.0,19.0,25.0,18.0,25.0,19.0,25.0,,,,
2015,172705,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172802,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172866,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172918,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172927,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2015,172954,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
